content,labels
시발 123은 그렇다 쳐도 ㄹㅇ4 5는 뭐냐 ㅋㅋㅋㅋ ㅋㅋ,1
2번 부터 뇌절 아냐? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ  ㅅㅂ 강도새끼 맘을 내가 그 상황에 어찌 아나? 거기서 강도랑 30분간 심층상담이라도 해야 되?,0
"물어보란게 아니라 딱 보일정도로 심각하게 나이차이가 나서 힘의 차이가 나는지(어른과 아이, 노인과 청년 등) 혹은 아픈곳은 상대방도 있지만 본인이 다쳤는지도 포함됨",0
정당방위 빡빡한게 악용하는 일 업도록 해논거긴 한데 시발 뭔 좆도 말도 안되는 상황에서 정당방위를 인정 안해주니깐,1
사기꾼들이 법 악용 하는것 보단 시민이 제몸 스스로 지키는일에 제약은 없어야 하는거 아닌가 생각함,0
미국은 경찰한테 집에 강도가 들었어요 죽여도 되죠? 하면 합법,0
+위급한 상황 일시 안물어보고 무단으로 들어왔다는 이유만으로도  죽여도 무죄 +상대가 총(무기)까지  들고 있으면 더욱 무죄,0
심지어 딸이 청소년한테 성폭행당해서 말 그대로 반쯤 패죽였는데 정당방위 우리나라면 본인이 당한거 아니라 정당방위일지 논의조차 안됐을걸,0
ㄹㅇㅋㅋ 정당 방위라는 단어가 왜있는지 모름,0
미국도 제압한 상태에서 죽이면 살인죄임 미국은 정당방위의 범위는 넓지만 조건을 엄격하게 잡음,0
그래서 말했잖음 경찰에게 허락을 받거나 진짜로 위급한 상황일때 살인 나와도 무죄라고  말한거 조건이 엄격하게 있다고 해서 우리나라처럼 ㅄ같이 엄격하진 않을거아님?,0
https://imnews.imbc.com/replay/1990/nwdesk/article/1831712_30435.html https://www.yna.co.kr/view/AKR20151209060351004 https://n.news.naver.com/article/421/0004952603?ntype=RANKING  상대방 죽여도 정당방위 받은 사건은 우리나라도 찾아보면 꽤 됨  저런 사건들만 기사로 나오니 다 정당방위로 인정 못받는것처럼 느껴지는거임,0
그야 전체 평균에서 얼마나 인정받냐 차이로 사람들은 인식하니깐 당연히 될것처럼 안된거도 많아 저런 기사만 뉴스로 나오는게 아니라 저런 사건이 생각 보다 더 많으니깐 많이 나오는거지 정방방위 뉴스 말고도 판결문만 뒤져도 적지않게 인정한 사례 알아 근데 아 이것좀 아닌데 하는 판결이 많으니깐 사람들이 그렇게 인식하지,0
그런건 대부분 기레기의 선동기사가 많음 예를들어 이 사건에서는 크게 제목으로 제압하는 과정에서 한 폭행이 정당방위를 못받았다는 식으로 써놓고 제압 후에 추가 폭행했다는 내용은 작게 써놓음  다른 예시로 도둑 뇌사사건도 기사들 대부분이 '침입한 도둑 제압했는데 실형받음!'이런 식으로 선동하고 집주인이 제압된 도둑을 20분간 도둑을 방망이랑 벨트로 개패듯이 추가로 팼다는건 기사 말미에 작게 써놓거나 얼버무림 이런 경우는 미국에서도 1급 살인죄임,0
이런것도 있지 도둑이 들어서 제압했는데 제압 과정에서 전치 몇주 해서 정당방위 인정 안된 사례도 있고 정당방위 ㅈㄴ 짠건 확실함,0
대부분 미국과 비교하는 경우가 많은데 미국과 우리나라는 영미법과 대륙법이라 1:1 비교가 안됨,0
선동기사라 치기엔 저 기사본문중에 1990년 이후 25년만에 살인피의자 정당방위 인정이란거 보면 좀... 실드치는 느낌인걸,0
울나라가 정당방위 인정이 빡센것도 맞음. 근데 실질적인 처벌은 거의 없음. 정당방위는 아니지만 정황을 고려해서 집행유예 선고유예 등등으로 실형 사는 경우는 거의없음. 심지어 위에 도둑뇌사 사건도 그거 찾아보면 실형 안살았음. 애초에 그건 정당방위의 요건에 해당조차 안되는 사건이고 미국이라해도 짤없는 사건,0
법원에서 판결좆같이 했다고 욕하는데 정작 판결문 읽은사람은 없음 판결문보면 왜 저런처벌줬는지 납득가능한게있음,1
그리고 중간 뉴스 처럼 1990년대 부터 25년만에 첫 인정한 사례가 된거보면 정방방위가 얼마나 ㅈ같은지 알걸?,0
미국은 형사와 민사는 별개임. 차,0
미국도 형사와 민사는 다름. 핫토리 요시히로 사건은 형사재판은 처벌받지 않았고 민사로 털림,0
사실 상황에 따라서는 무단침입이면 강도가 아니어도 합법임,0
전에 무단친입한 틀딱강도 빨랫대로 패죽엿다고 징역나온사람있지않냐,1
그거 실형 안살았음 징역 1년6개월에 집유3년이니까 집행유예임 사실 그건 징역 살아도 솔직히 할말없는 수준이었긴한데 여튼 집유로 풀려남,0
미국도 선 넘으면 살인죄로 기소됨. 집에 들어온 도둑을 총으로 쏴서 제압한 이후에 확인 사살까지해서 빵간 애 있음,0
저기서 핵심은 넘어뜨리고 제압된 상태에서 추가 폭행을 가해서 정당방위 요건이 적용 안된거임  미국도 제압과정에서의 폭행은 봐주지만 제압한 이후에 가하는 폭행은 처벌됨,0
그 제압의 기준이 애매해서 문제임 쓰러져 있다가 얘가 일어날지 못일어날지 어떻게 판단하며  cctv 없으면 증언만으로 그걸 입증해야하나,0
저거 법 만들고 판결하는 놈들은 일평생 마주할 일 없는 상황이거든ㅋㅋ,0
법 만드는 국회의원들도 폭행에 노출되는 경우 많음 박근혜만 해도 국회의원 시절에 칼빵맞음 판사도 석궁 사건처럼 폭행에 노출되는 경우가 드물지도 않고,0
자기가 제압해야할 상황이 안 온다는거지 경호원 다 있잖아 거기다가 혹시 그걸로 재판받는다 해도 귀신같이 정당방위 뜰걸? ㅋㅋ,0
국회의원이라 해도 다 경호원 일일히 대동하지 않음....수행비서 정도나 동행하는데 걔들이 그런 폭력사건에서 얼마나 도움되겠냐?,0
대통령급이나 국회의장 당대표쯤되야 경호원붙여준다,0
나이는 왜 처물어봐 ㅋㅋㅋ 유교탈레반 지리네,0
옆에 보니 댓글반응  모아둔 거 아님..?,0
이딴게 나라?,0
이런글 볼때마다 나오는 양상이 그래서 무슨 판결 났는지 아무도 안알려줌,0
이딴 ㅂㅅ같은 나라가 선진국 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
2번부터 그냥 뇌절인데?,0
"저 뉴스는 걍 헛소리고, 법원에서 과잉방위로 인정한건 저거네. 칼을 떨어뜨리고 발로 차서 날린 순간 위협의 지속성이 더이상 인정되지 않는 거. 칼을 더 이상 사용할 수 없는 상황에서 갈비뼈를 부러뜨린 걸 정당한 방위로 인정하지 않는거임. 참 웃기지만 칼을 들고 있을 때 갈비뼈를 부러뜨렸다면 정당방위 노릴 수 있었는데, 칼을 떨어뜨린 순간 할 수 있는 건 제압밖에 없음.",0
아이고 나라 잘 돌아간다 씹새끼들아,1
아니 칼 떨어뜨렸다고 뭐 경직걸리면서 제압이 되나 2페이즈 맨손격투 시작하면 일단 우위를 잡아야지,0
성별도 확인해봐야함. 그 성별이면 진짜 ㅈ되는거임,0
그건 맞다 그 성별이면 없던죄도 생겨서 가해자된다,0
ㅋㅋㅋ피해자가 처벌을 원하지 않는다는 것도 웃기네 지도 지가 잘못했다는 거 안다는거잖아 ㅋㅋㅋㅋ,0
합의한거지  만약에 합의안했으면 지 형량도 쎄지거든 판사가 괘씸하다고 더 쳐먹을수있음ㅋㅋㅋㅋ,0
합의안하면 집유로끝날거 징역가능,0
아몰라 그냥 뚜까패고 생각해,0
재산은 얼마나 있는지?,0
범죄자들은 저런짓 당해도 싸다고 생각함 남의집에서 와서 물건 훔치거나 칼들고 위협 할때 부터 정상으로 돌아가고 싶다는 생각이나 행동은 버려야지,0
집에 강도들어와도 혹시 흉기는 있으신가요?혹시 절 인질로잡고 금품을 요구하실 생각이신가요?혹시 물건만 훔치시고 가실건가요?혹시 나이가?혹시 어디 아프신곳이 있으신가요? 이야 그냥 이름이랑 집주소도 알아야 정당방위라고 하지 그러냐,0
범죄자색기에게 관대한 나라 대한민국(펄럭) 범죄자색기 한테 한없이 잘해줍니다 여러분들도 범죄자가 되서 무죄를 선고받아요 사실 판사가 범죄자랑 친구인데 학계의 장설 ㅋ,0
대체 뭘 말하고싶은거임?잼민아 아카꺼라,0
ㅈ같네,0
근데 어차피 실질적으로 형은 살지 않는다. 판결은 저렇게 나도 실질적으로는 정당방위 비슷하게 인정함 정당방위 자체는 존나 빡빡하게 인정하는데 그래봐야 집행유예나 처벌 거의 안함,0
집행유예 받아도 전과자 되는 건 똑같아서 실형 안 받아도 개좆같은 건 변함 없음,1
일반인들은 그런거 별로 상관없음 그렇게 치면 음주운전으로 사람 치어죽여놓고 집행유예 되면 왜 욕하냐?  실질적으로 처벌은 개 좃도 없는거니까 욕하는거잖아,1
해외여행 결격 사유가 전과자인건데 이미 여행의 자유가 사라지는 거임 게다가 집유 기간 중에 같은 일 또 생기면 그 땐 그냥 실형인데 개좆같은 거 맞음 더군다나 음주운전은 명백히 고의로 저지른건데 저 케이스는 이미 칼빵 맞고 시작한거라 더더욱 좆같지 칼빵 맞고 살았으니 망정이지,1
하긴 해외여행은 맞다. 어차피 코시국이라 해외여행 가지도 못하겠지만 코시국이 아니라도 그건 좀 패널티가 되긴 한다. 집유기간동안 같은일을 만들면 안되는거지 그러니까 누가 제압하고나서까지 줘패라냐 그래서 한번은 봐준거고 두번째부터는 지가 알아서 적당히 해야지 길가다가 누가 니 뺨따구 후려갈겼다고 그새끼 대가리 깨트려서 죽여도 무죄여야되냐?  한번 겪었을테니 재판하는 과정에서 어느정도 선까지 대응해야겠구나 라는거 정도는 배우겠지,0
저 케이스는 칼빵 맞은 케이스고 니 말대로 뺨 맞았다고 대가리 깨면 그건 병신이지,1
칼빵 맞았다는 것부터가 이미 살인미수인데 살인미수범 제압하다가 갈비뼈 좀 부러트렸다고 집유 주면 개좆같지,1
개좆같은일 당했는데 저런데 불려다니면서 헛소리나 들으면 기분이 더 좆같겠지,1
그건 아니지ㅋ 지도 어느정도 죄가 있으니 감수해야되는거지 제압하고난 이후에 지 분풀이로 줘팬거에 대한 책임은 져야지 기사는 몇줄 안되게 간단하게 나지만  정식 재판은 서류 문서도 존나많고 재판문 자체도 짧지않음 집행유예 받을정도까지 갔다면 그건 내잘못도 어느정도 있다는 얘기임,0
법이 병신인거라고 이미 칼빵 놓은 새끼가 칼 떨어트렸다고 다시 주워서 안 쑤실거라는 보장이 어디있다고 적당히 제압만 하냐,1
애초에 그 상황에서 제압을 해야할 이유가? 도망가는 방법도 있는데 제압을 해야하는 이유가 있냐?,0
칼 맞고 도망가볼래? 아니면 이미 칼 놓친 놈 제압할래?,0
칼 놓친놈 제압할 힘은 있고 도망갈 힘은 없고?,0
상황의 유불리를 말하는 건데 이해를 못 하노 칼 맞은 상태로 도망가다가 다시 칼 들고 쫓아오면 또 칼 떨군다음 런해야 됨?  아님 칼 떨어트린 놈 제압하는 게 더 낫겠음?,0
그건 니가 쓸데없는 가정을 덧붙여서 그런거지 가정에 가정을 왜덧붙임? 니 말대로 가정하자면 그대로 상대가 도망갈수도 있고 무사히 도망갈수도 있는데?  그따구논리면 제압이고 뭐고 그냥 첨부터 다 죽여버리면 되지 누가 날 폭행하면 그놈이 폭행으로 나 죽일지 어떻게 알고? 당하기전에 폭행당했지만 돌로 내리찍어 쳐죽여야지 최근에 30대가 맞아죽은 사건도 있는데,0
쓸데없는 가정은 니가 시작한거지 도망갈 여유가 된다고 가정하고 도망갈 수 있었을 거다라는 거잖아 전치 5주라는데 칼빵 몇 대 맞은진 몰라도 더 맞았으면 죽었을 걸?,0
재판은 그런거 다 고려하니까 니가 신경안써도 된다  도망갈 수 없는 상황이라면 그거까지 다 고려해서 정당방위 요건에 들어감,0
그게 법이 병신같은 거지,1
자꾸 유리한 것만 대답하는데    칼빵 맞은 상태로 정당방위 인정 못 받을까봐 적당히 제압하려다가 다시 칼 들고 목 쑤셔서 뒤지면 법이 책임 져 줌?  이미 살해 위협을 받는 상황에서 정당방위 인정 못 받을까봐 적당히 대처하게 만든다는 것 자체가 법이 문제라는 거임  이거 대답 좀 해봐 ㅋㅋ 되도 않게 우기지 말고,0
그러니까 그 적당히가 어느정도 수준인데 사람마다 그 기준이 다른데?  정당방위의 명목하에 사람 패죽여도 정당방위냐?,0
또 뇌피셜 갈기네 내가 그런 소리했음? 적어도 살해위협 받은 놈 보호는 해줘야한다 이거임,0
그러니까 그 보호가 어느정도 행위까지 용인될수있냐고,0
이 케이스에서는 겨우 갈비뼈 분지른 건 정당방위로 봐야한다고 칼빵 맞았는데 칼 놓친 놈 갈비뼈 좀 부러트렸다고 전과자 되는 게 이상하다고,0
"""김씨는 칼에 찔렸으면서도 A씨를 넉넉히 제압할 수 있었고 직접 112신고도 했다""며 ""수사기관에서도 비교적 조리있게 진술한 것으로 보아 감정적으로도 동요된 상황에 있었다고 보기 어렵다""고 언급했다.  라고 저 기사에 나와있는데(본문 짤에는 짤렸지만 원본https://newsis.com/view/?id=NISX20210702_0001498622&cID=10201&pID=10200 에는 나와있음)  칼에 찔렸으면서도 A를 넉넉히 제압할 수 있었으며 감정적으로도 동요된 상황이 아니라고 했는데  넉넉히 제압하고나서도 발로 차서 갈비뼈를 부러트린거면 과잉방어가 맞는거지 무슨 개소리야  판사가 아무런 근거도 없이 넉넉하게 제압할 수 있었다고 말하냐? 다 수사한 자료가 근거로 있으니까 말하는거지",0
기사 보면 흉기로 복부 노렸다는 거 보면 살해의도 가득하네  그리고 판사조차 정당방위 주장이 어느정도 수긍이 간다고 하는데 적당히 제압하다가 역습으로 뒤지면 책임 져주냐니까?,0
가정은 왜 함? 역습으로 안뒤질거같은 상황이니까 저렇게 판결이 나온건데 역습으로 안뒤질거같으니까 넉넉히 제압했다고 한거지 한글못읽냐 왜 니맘대로 해석하냐  역습으로 뒤질거같은 상황이었으면 판결이 또 달랐을지도 모르지만  일어나지 않은 가정을 하면 밑도 끝도없는거지ㅋㅋㅋㅋ  아니 일어나지 않은 가정이면 누가 길가다 내 뺨따구만 때려도 폭행시비 일어나서 내가 맞아죽을수도 있고 실제로 얼마전 맞아죽은 사건도 있었는데 내가 맞아죽기전에 돌로 찍어죽여도 무죄지ㅋㅋㅋㅋ,0
지금 법 얘기 하는 거 아니냐? 이 케이스는 니가 맞다고 바로 밑에서도 말 안 했냐? 법이 이 케이스에만 해당됨?,0
"그러니까 그 법이 잘못됐다며 그 적당한 대처의 선은 어디까지냐고  이런 문제가 그렇게 쉬운건줄아냐ㅋㅋㅋ 법학자들도 명확한 답을 못내리는문제를?  한국의 정당방위가 빡빡한것은 누구나 익히 아는 사실이지만 그걸 보충하기 위해서인지는 모르겠으나, 실질적으로 처벌받는 경우는 거의 없다고 했다   그렇다고 정당방위를 넓히면 과연 어디까지 넓혀야하고 그럼 그때돼서 그 불법과 합법의 경계선에 있는 사건은 어떻게 구제를 해야되는건데?",0
정당방위를 그냥 딱 당한 거 갚은 정도로만 하면 된다고 이 케이스같은 경우엔 기사에 전치 6주라고 했으니 똑같이 전치 6주 정도면 정당방위로 고려해주고 그 이상이면 과잉방어로 간주하는거지,0
ㅋㅋㅋ 그런식으로 치면  강도가 칼들고 침입했을때 내가 피해본게 없으면 강도에게는 전치2주의 상처도 입혀서는 안되는거네?  그게 말이 되는기준이냐ㅋㅋㅋ,0
에휴 그건 주거침입이라는 죄가 있잖아.....친구야...강도가 집에 들어와서 아무짓도 안 했으면 그냥 신고하고 경찰이 잡아가게 두면 되지 안 그러니?,0
냥 신고하고 경찰이 잡아가게 두면 되지 안 그러니? -> 아니 강도새끼가 뭔짓을 할줄알고 아무짓도 안하는지 어떻게아냐? 일단 줘패서 팔다리 하나쯤은 부러트려야 하는거 아니냐? 니 주장이 지금까지 그랬었는데ㅋㅋㅋ  도망가면 칼 놓친놈이 칼들고 따라올지 안따라올지 모르니까 더 제압해야 했던 양반이 무슨소릴 하냐?,0
휴...이 케이스는 이미 칼빵 맞은 상태였으니까 그렇게 말한거지...  니가 강도가 들었는데 아무 피해가 없다며? 그럼 강도짓도 안 했다는 건데 그럼 그 강도는 그냥 주거침입 죄 밖에 없잖아,0
"그리고 난 분명 법원이 그렇게 ㅄ들은 아니라고 말했다.  칼에 찔린 상황에서 상대방을 줘팼을때 갈비뼈가 부러진거면 그건 정당방위고 너가 말한거처럼 눈눈이이가 어느정도 가능한 상황이다.  근데 그걸 어느 상황까지 적용해야 하느냐가 이 논의의가장 큰 문제지   칼을 놓친 상황 : 제압이 된 이후의 상황까지 인정해주어야 하는가 아닌가가 각자 장단점과 우려되는 부분이 있으니까 법학자들이 정당방위에 대해서 연구하고 논의해도 바뀌는게 아직 없는거다   법학자들이 저문제를 몰라서 논의안하는줄아냐  여기부터는 내 뇌피셜이지만 그래서 그 대안으로  명목상 죄는 인정하되, 어지간해서는 처벌하지 않는다는 주의로 가는거임. 해외여행은 확실히 쫌 문제가 될가능성이 있겠지만 관광비자를 못받는건 아님. 죄목에 살인죄로 기소된것도 아니기 때문에 과잉방어나 폭행죄 정도로는 관광비자 발급에 문제없다. 이민갈것도 아닌데 실질적으로 일반인으로서 처벌받는건 없다고 보면되고 솔직히 일반인이 그런 사건을 평생에 한번 겪는일도 거의 없는데 집유기간에 2번 이상 겪는다? 그럴확률 희박하다고 봐야지 무엇보다 집유도 도둑뇌사처럼 뭔가 잘못이 있을때나 내리는건데 다음번에는 그정도로 일을 크게 안만들도록 알아서 잘 해야지  이 사건같은 경우도 집행유예 받았다는 말 어디에도 없다 형을 면제했다는걸로 봐서 집유보다 가벼운 처분임",0
난 법원이 병신이라고 한 적 없음 현행법에 맞게 잘 판결한 게 맞다고 몇 번을 말하냐 니 말이 맞다니까?   내가 쓴 댓글 중에 니 말 맞다고 한 건 안 읽니?,1
법 만드는 건 입법부인 국회인데 설마 사법부가 법 만든다고 알고 있는 건 아니지? 자꾸 난 법 얘기하는데 재판 얘기를 하니 원,0
뭐 자꾸 개찐따마냥 뺨 맞았다고 대가리 깨도 되냐 이 지랄하는데 그건 한참 전에 그러는 새끼가 병신이라고 했음 애초에 난 그런 소리 한 적도 없고,1
선빵으로 뺨 때리면 똑같이 뺨 때린 걸로는 정당방위 취급 해달라 이거임 현행법은 쌍방폭행이잖아 그냥 처맞으라는 건데,0
다른 사건에서 정당방위 인정 못 받을까봐 적당히 대처하다가 사망하면 법이 책임질 것도 아닌데 왜 이렇게 소극적인 정당방위만 인정하냐 이거라고,0
똑같은 말을 몇 번을 하게 만드는지 모르겠네 이 사건은 니 말 맞다고 임마 ㅋㅋㅋㅋㅋ 근데 난 이 사건 얘기하는 게 아니라 이 사건에 적용된 법률에 대해서 얘기하는 중이라고 ㅋㅋ,0
"또한, 정당방위를 널널하게 인정해버리면 정당방위를 빙자한 보복범죄는 어떻게 막을수 있냐? 정당방위 관련된 사건들 보면  저건 정말로 정당방위에 해당하는 것이지만 적용되지 않은 것들도 있고  저걸 정당방위 주장하네ㅋㅋㅋ 하는 사건도 있는데 대체 그 구분은 누가 어떻게 지어야되는거냐?   하다못해 도둑뇌사 사건도 명백한 과잉방어이지만 집행유예 판결로 끝났음. 그거 미국이었으면 1급살인으로 기소될 가능성도 충분했다",0
미국이었으면 오히려 정당방위 아니냐?,0
미국이 정당방위 인정하는건 엄연히 정당'방위' 인거지  저항의사없이 기어서 도망가는 사람을 향해서  20분간 방에 피칠이 되도록(당시 판결문 읽어봤었음) 줘 패다가 빨래건조대로 패다가 벨트 풀러서까지 팼다  미국이라도 저런경우는 용서안함 미국이었으면 실형이었을거다 한국이라 집유로 끝나는거지,0
가정은 아까 왜 하냐더니 니가 또 먼저 가정 시작하는데 그건 뭐 제쳐두고   미국이 정당방위 더 널널하게 인정해주지 않냐,0
널널하게 인정해주는데 솔직히 그동네는 총들고 다니는 동네고 치안상태가 한국보다 안좋은데  한국이랑 1:1 직접적인 비교는 어렵다 의미없음,0
의미 없는 걸 왜 말을 꺼내니 나한테는 뇌피셜이니 가정하지 말라더니,0
슬슬 끝낼까? 어차피 서로 의견 못 좁힘 게다가 나는 아까부터 니 말이랑 판결은 무조건 맞다고 하는 중이었고,0
보복범죄 문제도 사건 당시에 행사한 정당방위가 아니면 당연히 인정 안 해주면 됨 그 이후에 무력 행사하는 건 당연히 보복 범죄지,0
현행법 상으로 니 말이 맞다니까? 무조건 맞지 판사가 현행범으로 판결한건데 내가 그걸 어떻게 부정함? 나는 법 자체가 잘못 됐다고 하는 거라고  자꾸 똑같은 말 하게 하는데 넉넉하게 제압할 수 있다고 방심했다가 목에 칼 맞고 뒤지면 법이 책임 져주냐니까?,0
악법도 법이라고 법이 문제라는 거임 니 의견은 법적으로는 문제 없다는 거고,0
니가 쓸데 없는 가정이라고 하니까 다시 정리해보면  상황은 이미 칼빵 맞은 상태 칼빵 놓은 놈은 칼 놓친 상태  부상 정도는 전치 5주  이거임 이 상태로 도주? 이미 칼로 찔렀을 때부터 살해의도가 있는 놈인데 도주 실패하면 살해당하는 거 기정사실 아니냐?,0
칼에 찔렸다고 다 살해의도가 있는거 아니다ㅋㅋㅋ 그건 재판할때 경찰과 검찰이 따져봤을 부분이고 전치5주라 해서 도주하지 못한다는건 니 뇌피셜이지 어차피 재판할때는 그런부분까지 다 고려해서 재판한다  당장에 니가 병원가서 진단서 끊으면 2주정도는 나올수있다,0
뇌피셜 운운하면서 지가 뇌피셜 싸갈기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 칼로 찌른 게 살해의도가 없었다? 이거야말로 뇌피셜 아님?,0
니 좃대로 생각하는건 자유지만 칼로 찔렀다 하여 다 살해의도 인정받는거 아니라는것만 알아둬라,0
칼로 찔렀는데도 살해의도로 안 받아들여진 사건 케이스 갖고 오든가  이 새낀 나한테 처발리고 딴 데서 또 처발리니까 먼저 욕 갈기고 정신승리 바로 박아버리네,0
"https://imnews.imbc.com/news/2021/society/article/6077180_34873.html  처음 만난 상대에게 흉기를 휘둘러 다치게 한 40대가 징역 4년을 선고 받았습니다.  서울중앙지법 형사합의24부는 지난해 9월 서울 중구의 한 도로에서 '우산을 쓰고 앞을 지나간 게 거슬린다'며 처음 본 행인에게 흉기를 휘둘러 전치 2주의 상해를 입힌 혐의로 44살 A씨에게 징역 4년을 선고했습니다.  당초 A씨는 살인미수 등의 혐의로 재판을 받았지만, 재판부는 ""피해자를 살해함으로써 얻을 이익이 없어 보이는 등 살해 의도는 없는 것으로 보인다""며 특수상해 혐의만 인정했습니다.   가져왔는데?",0
그래 있네 기소는 살인미수였는데 재판부에서 인정을 안 했네 이건 인정함,0
참고로 조폭들은 회칼로 보통 허벅지 찌르거든? 왜 그러냐면 살해의도가 없었다고 주장하려고 그러는 거임 얼핏 생각하면 치명적인 부위가 아니니까  근데 알고 보면 허벅지에 대동맥 지나가서 허벅지도 찔리면 한번 쑤신걸로도 충분히 사망한다 그래서 경찰들도 그딴 개소리 듣지도 않음 흉기 들고 쑤셨는데 살해의도가 없다? 그야말로 니 뇌피셜임,0
게다가 이 케이스는 판사도 어느정도 정당방위 주장에 수긍이 간다고 할 정도로 가해자가 피해자 복부 노렸다는데 뭔 살해의도가 없냐,0
니 좆대로 생각하는 건 자유지만 칼로 찔렀는데 살해의도가 없다고 인정받으려면 검사랑 짜고 쳐야 한단다 ㅋㅋ 반대로 살해할 의도가 없는데 칼로 찌른거면 무슨 의도임?,1
정공상대하느라 고생하십니다,0
그 정도는 아님 서로 생각이 달라서 의견이 안 좁혀진 것 뿐임,0
칼빵 맞은 상태로 정당방위 인정 못 받을까봐 적당히 제압하려다가 다시 칼 들고 목 쑤셔서 뒤지면 법이 책임 져 줌?  이미 살해 위협을 받는 상황에서 정당방위 인정 못 받을까봐 적당히 대처하게 만든다는 것 자체가 법이 문제라는 거임,0
보통 정당방위 인정안된건 제압된 상황에서도 폭행해서더라 풀내용을 봐야알듯,0
쓰러진 상황에서 추가로 폭행해서 저렇게 뜬거 맞음,0
흉기든새끼가 남자니까 형 간신히 면한거지 여자였으면 바로 쌍방폭행+성추행으로 깜빵감 ㅋㅋㅋ,0
국가가 국민의 자위권을 박탈하는 순간 민주주의 국가가 아님,0
저거 다 물어보고 하나라도 해당되면 걍 뭐 가져가던가 말던가 냅둬야겠노 ㅋㅋ,0
"그는 A씨의 손을 쳐서 흉기를 떨어뜨리고 멀리 던진 다음 발로 A씨의 무릎과 오른쪽 옆구리를 수회 걷어 차 바닥에 넘어뜨린 것으로 파악됐다.  또 넘어진 A씨의 얼굴과 팔, 다리 등을 발로 수회 걷어차 갈비뼈 골절 등 전치 5주의 상해를 입힌 것으로 조사됐다.",0
기사 똑 짤라서 또또 선동한다 ㅉㅉ,0
흉기 떨어뜨리고 넘어지기 까지한 상대를 걷어차서 전치 5주 나왔으면 느그덜 좋아하는 천조국에서도 정당방위 안나와 멍청이들아,0
흉기들고 주거침입 한 시점에서 쏴죽여도 무죄임 버러지년아 ㅋㅋㅋ,1
그건 영미법 중에서 미국에서나 하는 소리고. 미국도 제압된 사람을 확인사살하는건 복잡해져서 과잉방위로 감옥 가는거 가능함. 대륙법계인 나라들에선 한국이랑 비슷하게 판단한다. 미국법만 하늘 같이 떠받들어 모셔야하냐?,0
팩트) 조센징 떼법 감성은 영미법이 어울린다.,1
? 위에서 천조국 드립치니까 미국 얘기 해준거 아니겠냐 흉기들고 들어갔으면 총맞아도 할말 없다고 ㅋㅋ 내가 미국법만 하늘같이 떠받을자했냐? ㅋㅋㅋㅋ,0
https://m.boannews.com/html/detail.html?idx=43691&kind=1  응 아니야,0
무단침입한 사람이 무장이 없거나 도주하던 중 쏘면 살인인건 아니?,0
넘어지면 다시 일어나서 반격하기 전까지 신고하면서 구경하면 되는거지?,0
애초에 흉기부터 개씨발련인건데 뭔 씹소리노 병신이,2
인정할게 시발 ㅋㅋㅋㅋㅋㅋ쳐 자고 있을때 들어와서 칼부림 할때도 저 말 할 수 있을까 ㅋㅋㅋㅋㅋ,1
그럼 상대방이 흉기를 소지하고있는지 나이가몇살인지 어디가 얼마나 아픈지 하나하나 물어보고 부탁이니 물건만훔치고 곱게 가달라고 사정해야하냐?,0
흉기에 찔린 게 전치 5주고 맨손 격투로 전치 5주 낸 거면 좀 과한 거 같긴 하네. 내용 보니 넘어진 상대한테 추가타도 먹였구만,0
칼로 안찔렀으니까 된 거 아니냐,0
넘어진 상대한테 추가타 맥여서 정당방위가 안되는 건... 칼 찔려서 전치5주 부상인 상태로 경찰올때까지 유도마냥 누르기 한판 하고 있으란거?,0
제압했으면 흉기 주워 들거나 멀리 던져버리고 튀라는 거 아님? 굳이 경찰 올 때까지 계속 제압하고 있어야 함?,0
판사 가족 꼭 칼에찔려 뒤젔으면 좋겠다,0
ㄹㅇ 한국법 개노답임,0
진짜로 판사 가족이 그렇게 당했을때도 똑같은 판결이 나올까,0
저 사건은 육하원칙적으로 알아야겠다.,0
저놈의 정당방위 범위좀 씨발진짜,1
다른건 시벌 둘째쳐도 몇살인지랑 아픈곳은 없는지는 왜 있는거냐 ㅋㅋㅋ,1
촉법소년이나 곧 있으면 자연사 할거 같은건 걍 맞아줘야지 별수없을걸,0
"촉법소년 음주, 정신병 ㅋㅋㅋㅋ",0
범죄저지르는게 개이득인 나라가 있다?!,0
흉기로 찌른 놈이 피해자가 되는 나라,0
싸움 못 하는 놈은 저승 가고 싸움 잘 하는 놈은 감옥 가는 나라.,0
이거 전에도 올라왔던데 저거만 잘라서 선동하는거. 그와 별개로 이 나라 정당방위 성립 요건은 꽤 빡쎄긴 하다.,0
정당방위 규정 병신같은거랑 별개로 저건 이미 제압된 상대를 조온내 뚜까팬거지 않았냐,0
변호사 말로는 우리나라 정당방위는 없는 규정이라보는게 맞다 했다.,0
씨발 저 ㅈ같은 정당방위 범위ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ느그나라 참 잘도 불탄다,1
어디 국개의원 자식새끼들이 당해도 저딴식으로 싸지르는지 보자,1
한국은 칼맞으면 그냥 죽어야 무죄임,0
전치 5주? ㅅㅂ 장난하냐?,0
