content,labels
폐차가 아니야?,0
"수리비 5천같은 소리하고 자빠졌네, 하여튼 저 ㅈㄹ을 해대니까 제주도 안간다",0
저건 축 나갔겠다. 근데 4컨버 하루 렌트비 얼마임?,0
듣고싶어하는 말: 아유~~ 이거가지고 뭘~~ 사장이 너무하네~~,0
장롱면허 1년 묵혀뒀다가 제주도 렌트 3박4일 운전했는데 사고 비슷한거도 날 상황조차ㅓ 없었는데 어케 운전을 처하면 저지랄이나노,0
근데 뭘 도와달라는거냐 저 상황에서??,0
수리비도 수리비인데 휴차보상료 들어가면 어우,0
장롱면허면 모닝이나 아반떼 빌려서 타라 좀.. 되도 안한 외제차 렌트 하다가 긁히거나 사고나면 좆되니까 ㅇㅇ,1
딱봐도 전손이네ㅋㅋㅋ 하여간 허영심만 그득한것들은ㅋㅋ,0
병신이 제주가서 뭔 비엠을 쳐빌리고 있노 아반떼나 빌리지 ㅋㅋ,1
ㅋㅋㅋ꺼어어억~,0
"꼭 없는 애들이 좋은 차 탈려고 ㅈㄹ함 ㅋㅋㅋ 물론, 부자들은 어쩔 수 없이 세금 안낼려고 비싼 차 타는것도 있음 ㅋ",1
아작내놓고 그냥 벽박았데 ㅋㅋㅋ 양심 ㅇㄷ ㅋㅋ,0
아 엑박,0
말썽꾸러기 노알라귀를 잡아당기자~,2
노알라가 이상한 소리를 지르네~,2
자지보지응디섹스기분좋다~,2
기분~ 딱 좋 다ㅏㅏㅏ,0
응디섹스자지보지노무좋다~,2
모두들 꿈은 이루어진다~,0
수업 참여율 200%,0
원어민교사가 자막 모르고 걍 틀어준거같은데 ㅋㅋㅋ,0
ㄹㅇ 이거 아니면 말도 안됨 ㅋㅋㅋ 일베해도 사회에서 티내는 놈 잘 없고 심지어 은근슬쩍 끼워넣지 대놓고 지랄하는건 나 죽여주소 하는건데 ㅋㅋㅋ,0
원어민은 걍 선생옆에서 보조하는 역할이지 저렇게 주도적으로 뭘 틀고 이런거 안함,0
ㄴ 잼민검거,0
보고싶노 ㅋㅋㅋ,0
교사게이 뭣도 모르고 틀어준모양이네ㅋㅋㅋ,0
asky 존나 오랜만이노ㅋㅋㅋ,0
불법다운로드해서 보여주니까 그런거 아님?,0
불법다운충,0
꼬우면 정품보여주던가 불법다운충새끼 ㅋㅋ,1
ㅋㅋㅋ뭘 다운받았길래 자막이 저러냐,0
(슨상님의 주문),1
누가 불따하래? ㅋㅋ,0
저거 처음에는 자막 평범한데 저 안경박사 나오는 이후로 서서히 본색 들어냄 개악질임,0
ㅈㄴ 웃기노 ㅋㅋㅋ,0
마마마 ㅇㅂ번역 생각나네,0
씹ㅋㅋㅋ,0
으으 ㅅㅂ 존나웃기넼ㅋㅋㅋ,0
ㅋㅋㅋ 선생들 화들짝 개꿀잼,0
이거였노 ㅋㅋㅋ,0
진지하게 어디서보냐 노무노무 보고싶다...,1
애미ㅋㅋㅋ,1
불다충 ㅋㅋㅋ,0
슨상님을 부르는 주문 ㅋㅋㅋ,1
저건 어떻게 걸리는거냐ㅋㅋㅋ 난 한번도 안걸리던데 내가보면 웃으면서 볼듯,0
선생게이야 토렌트충이었노ㅋㅋ,0
팩트) 공교육 목적으로 사용하는거면 괜찮다,0
야 웃어??,0
좆 스노 ㅋ,1
그래서 어디서 받냐고ㅋㅋㅋ,0
ㅅㅂ ㅋㅋㅋ 왜 부끄러워하노 ㅋㅋㅋ,0
대체 어디서 다운받았길래 저런 게 나옴 ㅋㅋㅋ,0
불법 다운로드 게이 ㅋㅋㅋ,0
사회 조기 교육 ㅆㅅㅌㅊ,0
무현이 응디에 싼다,2
불법다운로드 ㅋㅋ,0
팩트) 일베는 인간을 성공시키지는 못하지만 망하게 하는데는 탁월하다.,0
자막만든새기도 정성이노 ㅋㅋ,1
그래서 어디서 받냐고 ㅋㅋㅋ,0
asky 오랜만이노ㅋㅋ 통베 전성기 시절 많이 봤는데ㅋㅋ,0
ㄹㅇㅋㅋㅋ,0
그거 원래 오유새끼들이 쓰던거 아니냐 ㅋㅋㅋ,1
얘들도 현실을 알아야지 뇌물수사 도중에 뛰어내린건 빼박이지,0
뭔 시발ㅋㅋㅋ,1
어디서 다운 받은 거냐 ㅋㅋ,0
13시즌 일베답노 ㅋㅋ,0
불따충 참교육,0
ㅋㅋㅋ싱크 잘 맞고 퀄 좋네,0
자막받고싶노ㅋㅋ,0
"수업에 집중력 ""500배""",0
아니ㅋㅋㅋ 자막단 새끼 자기꺼 유포 될줄 알았나?ㅋㅋㅋ,0
슨상님을 부르는 주문 가르쳐줘!,1
ㅋㅋㅋ아,0
자막을 누가 저런거 가져다 쓰래 ㅋㅋㅋ,0
미래가 맑다,0
시발ㅋㅋㅋ,0
존나 보고싶노 진짜 ㅋㅋㅋ ㅋ,0
슨상님 주문 뭔지 궁금하노ㅋㅋㅋ,1
그러길래 누가 불법다운으로 애들 보여주래? ㅋㅋㅋ 참 좋은거 가르친다 씹ㅋㅋㅋ,0
ㄹㅇ ㅋㅋ 넷플릭스 그거 얼마한다고,0
(슨상을 부르는 주문),1
홍어국물 ㅅㅂ ㅋㅋㅋ,1
시발 ㅋㅋㅋ,1
재밌으니까 봐주자,0
꼬우면 정품 사라고 ㅋㅋㅋ,0
아따 슨상님이 계셨을적엔 요런일이 없었는디,1
가수만 하는게 아니라 번역일도 했었노 ㅋㅋㅋ,0
흔드리라 이기야,1
재미도없는걸갖다가 억지밈으로밀고 낄낄거리면 병신같아보임 ㅇㅇ그거 딱 일베수준,1
하와와 저는 일베였던 거시야요...,0
개웃기노,0
선생은 그냥 불법토렌트 다운했겠지 자막이 저 지랄일줄 알았겠노 ㅋㅋ,0
참스승 인정합니다,0
요즘 초딩새끼들 패드립 니엄마대깨문한다매. 그럼 괜찮은거 아니야?,1
교사게이야 ㅋㅋㅋ,0
자막 정상인데??,0
뭔데 씨발,1
ㅋㅋㅋ 아니 고등학교쯤 되면 그나마 몰라 초딩한테 저걸 보여주노 ㅋㅋㅋ,0
초월번역 레전드 ㅋㅋㅋ,0
존나 웃었네 ㅋㅋㅋ,0
일본드라마 리갈하이였나? 거기서 시골에피소드 자막 전부 전라도 사투리로 번역해놨던 새끼 기억나네 ㅋㅋ,1
너나 지지해,0
슈퍼스타 mc무현,0
교사가 저런걸 보여줬다는거 당연 좆구라 썰이고 그냥 저런 자막뜨니까 판춘문예 쓴거지 ㅋㅋㅋ,1
교사야 뭐 그냥 다운받아서 틀어주고 다른거 햇겟지 ㅋㅋ,0
교사가 p2p에서 다운받은거 틀어놓고 자기는 안봤겠을수도,0
이시대에 보기드문 참된 스승,0
학생 눈높이에 맞춰줄려고 자료를 엄선해 가져와줬더니 어휴,0
이왜진ㅋㅋㅋ,0
집중력 500배 ㅋㅋㅋ,0
님아이디 꼭기억하겠습니다 씨발 언제적거노 ㅋㅋㅋ,1
ㅋㅋㅋ ㅅㅂ 빵터짐,0
팩트) 저 여자에겐 조카가 없다,0
참된 선생님이노 ㅋㅋ,0
게이는 노짱이 우습노?,1
싱하하하ㅏ핳,0
교사가 목숨걸고 저지랄을 하겠냐 ㅋㅋㅋ,1
페미여교사라는 완벽한 반박사례가 있어서...,0
ㅋㅋ 재밌케요,0
노고모현 ㅋㅋㅋ,1
저거보고 웃는새끼들이 보지유머보면 정색을 하는게 코메디,1
asky ㅋㅋ,0
ASKYㅋㅋㅋ,0
노 고모현 ㅋㅋㅋ,1
단어한두개 숨겨놓은줄알았는데 씨발 일베에디션이었노 ㅋㅋ,1
ㅋㅋㅋ 시발ㅋㅋㅋ,1
진정한 공교육실현이네 ㅋㅋ,0
자막만든사람은 자기딴엔 유쾌해일거같아서 했겠지..안쓰럽다,0
응 니애미 창룐~~,2
ㄴ 느그미 뒤진 곱등이 ~ 고아새끼,2
홍어국물로 사람을 죽인다구요 ㅋㅋㅋ,1
이래도 일베가 괜히 욕먹냐? 진짜 정신연령 초딩수준ㅋㅋ사회성 0,0
네담 디시하는븅신새기~~~ㅋㅋㅋ,2
게이는 노짱이 부끄럽노?,2
ㄹㅇ 애도 아니고 생각이 있는건지~,0
디씨는 정상중에 정상인데?대댓 통베새끼야 ㅋㅋ,1
디씨도정상은 아니야 미친 좆급식새끼야,2
일베원류가 디시인데 디시는멀쩡한데~~ ㅇㅈㄹ ㅋㅋ,0
일베보다 백배는 정상인 개구쟁이 느낌임ㅋㅋ디씨는 드립으로 치면 신동엽이고 일베는 김어준 ㅋㅋ,0
디씨나 일베나 한통속이지 앰뒤세기들아 ㅋㅋ,2
통구이 새끼들 이악물고 똑같다고 물타기하네 씨발련들 ㅋㅋㅋ 김대한 마렵네 ㅋㅋㅋ,2
2시간동안이 씨발 웃기농ㅋㅋ,1
자막하나 잘못 다운받아서 ㅈ되어버렸누 ㅋㅋ,0
ㅋㅋㅋ 홍어국물로 사람은 죽여 슨상님의 주문 두시간동안 뒷통수를 치면 돼ㅋㅋㅋ 노무 잼있따앜ㅋㅋㅋ북따닥북딱 일케 사정없이 웃겨도 되는 겁니꽈? 홍어국물 홍어탕 오진다 오져,2
나도 저거 나왔을때 저 자막으로 봤는데 ㅋㅋㅋ,0
정성미쳤노ㅋㅋㅋ 불법충 참교육 ㅆㅅㅌㅊㅋㅋㅋ,0
ㅋㅋㅋㄱㅋㅋㅋ,0
한 두 부분이면 나았을텐데 너무 뇌절끼가 있노,0
ㅋㅋㅋ지들이 불법다운 해놓고 고소 이지랄ㅋㅋ,1
교사가 저런걸 애들한테 보여줘서 부모가 찌르려는 거자나 바보야,0
병신인가 ㅋㅋㅋ 왜 밖에서 티를 못 내서 안달이지,1
지들끼리 낄낄대는데 억지로 꺼내놓고 왜 밖에서 티를 못 내 안달이냐하면 뭐라고 답해야하노...,0
학교에서 교사가 애들한테 틀어주는게 지들끼리?ㅋㅋ,0
정상입니다.,0
개웃기네 ㅋㅋ,0
정보)저중에 구라가섞여있는가?,0
일베에서 버림받은 새끼들 ㅉㅉ,1
꼬우면 돈주고 정품 사서 써라 이기야,1
참선생이노,0
미친놈인가,0
뭔 인실좆타령임 저자막을 알고내보냈즈지 어케앎?ㅋㅋ 그리고 여성페미들 대놓고 남혐단어들 써도 아무런제재없는데 남성만제재?ㅋㅋ,1
천룡인이 봊으로 보이냐?,1
그럼 교사가 수업교보재 검수도 안하고 아무데서나 퍼와서 쓴다는게 말이 되냐? 남성여성은 또 왜나옴ㅋㅋ 자살한 정치인 성역화하는 건 아니지만 초등교사가 정치편향적인 내용에 고인모독에 지역차별까지 하고 있으면 제재 받는게 당연하지 능지가 왜 이러냐?,0
근데 뇌물 받고 자살한거 팩트고 쌀로 핵 만들게 도와준 슨상님도 팩트고 고인가지고 성역화하면서 선동하는것도 팩트 맞는데?,0
오 씨ㅋㅋㅋ나 3~4살때 할아버지집에서 살았는데.. 전두환 물러가라 노태우물러가라 노래 부르고 있길래.. 엄마가 바로 서울로 대려왔따고 ㅋㅋㅋ,0
홍어였노,2
정상인이 없네,0
할배 고추서요? 집회 끝나면 태극기는 꼭 챙겨오세요. 아무데나 버리지 마시구,1
노잼이네; 저런것도 질리지도 않나 언제까지 시대에 뒤떨어진 노무현타령할건지;,0
"뒤""떨어진"" 노무현ㅋㅋㅋ",0
통베좆급식이 점령한 디씨에서 노무현드립 싫어하면 근 소리 듣는다,1
일 잘하노,0
게이는 노무현이 부끄럽노?,1
존나웃기네 ㅋㅋ,0
교사 제정신인가,0
애들한테 틀어주기 전에 본인이 직접 보지도 않았노 ㅋㅋ,0
애새끼들보는걸 불법충 교사가왜보노,0
이게 뭐노 ㅋㅋㅋ,0
아 존나웃기네 ㅋㅋㅋ,0
씹 ㅋㅋㅋ,1
애미 ㅋㅋ,1
애미 ㅋㅋㅋ,1
"이 지랄해놓고, 갓치들이 손가락 모양 조금 했다고 부랄발광 ㅋㅋ",2
?얹어가기 지렸고,0
참선생이노 ㅋ,0
일단 저거틀어준선생은 전교조가아닌걸로,0
어디서 보냐 저거 ㅋㅋㅋ,0
참교산데,0
고모현 ㅋㅋㅋ,0
애미ㅋㄲㅋㅋㄲ,1
저거진짜 개오래된건데..,0
어디서 보노,0
재미뒤지게 없는데 노무현만 나오면 쪼개는 좆유입 급식새끼들 지랄났네,2
음습한 찐따 깨시민 새끼 혼자서 부들부들거리노 ㅋㅋㅋ,1
재미 있으면 뭐든 용서된다. 그런데...,0
참된 선생이노,0
일베충들 ㅉㅉ,0
"응 페미 말대로 오조오억,웅앵웅 처럼 그냥 유행어야~~~트집잡지마 장애인련아~",2
디시한남들은 아랍인보다 못한게 팩트다 이기야 ㅋㅋㅋ,2
지랄났네 ㅋㅋㅋ,1
노무현의 잘못된점을 초딩들에게 알려주는 참교사인데 ㅋㅋ,0
페미교사도 문제될거 없다 하니 똑같은거 아니노?,0
번역을 왜곡해놔서 영어학습에 방해되니까 영어학습용으로 틀어줬으면 항의하는게 맞다,0
진짜 벌어진 일이냐? 디씨서 흔하디흔한 주작물이냐?,0
아무리 그래도 애들한테 저런거 보여주는건 아니지않노?,0
응 이재명이 답이야,0
선생새끼 토렌트에 불법상영 시발 ㅋㅋㅋ,1
진짜 노잼이네,0
미래가밝다 - 이래서 이재명 찍었다,0
불따충 참교육 ㅋㅋ,0
솔직히 존나 유쾌한데 ㅋㅋㅋ,0
아니 씨발 뭔정신으로 저딴걸 가지고 다니면서 그냥 틀어줌??,1
이거는 백퍼 원어민 강사가 자막 내용 모르고 틀어준거네 ㅋㅋ,0
선생님 애국보수,0
ㅂㅅ 빨갱이 새끼,2
이거 어디서받음,0
불따충 낚시당했네 ㅋㅋㅋ,0
꼬우면 지들이 번역하던가 ㅋㅋㅋ,0
자막 불따했으면서 고소는 에라이븅신새끼 ㅋㅋ,2
ㅅㅂ ㅌㅋㅋㅋ 저런 자막이면 좆노잼 디즈니애니 다볼수있겠다 ㅋㅋㅋ,1
원어민 교사라서 한국어 못 알아보는거 아니노?,0
ㅋㅋㅋ올바른 교육이노,0
딱걸렸노 게이야...,0
이거보고 홍어라면 먹으러 간다,1
또 불법다운로드 너야?,0
아따 슨상님 계셨을적엔 요런일이 없었는디 ASKY ㅋㅋㅋ,1
불따를 하지말어 ㅋㅋㅋ,0
예아 이게 바로 프로이센식 교육이지,0
에휴 철밥통새끼들 하다못해 자막 싱크는 맞는지 확인이라도 하든가 영화 틀어주고 봉급 날먹으로 땡기는 씹새들이 애새끼들 까막눈으로다가 영화 보는지도 확인 안 하고,2
이래서 꽁무원들이 전부 다 계약직이어야 되는 거다,0
그가 직접 만든 홍어탕이였다고요 ㅋㅋㅋ,1
굳이 안그래도 알아서 응디시티로 독학할텐데ㅋㅋ,0
옳게된 자막,0
안될거 뭐 있노?,0
아이들의 미래가 밝습니다 훠훠,0
팩트) 잘못된 성인지교육을 하는것처럼 잘못된 정치사회교육을 하는것이다,0
그러므로 잘못된게없다,0
ㅈㄴ 웃기네 ㅋㅋㅋ,0
저거 인터넷에서 그냥 아무거나 다운해서 보여줬는데 재수없어서 하필 저거 다운받은거 아니냐? 선생은 보통 영화틀어놓고 딴거하지 저런 자막같은거 일일히 안보고있잖아 ㅋㅋ,0
튼놈은 몰랐다고 잡아 때겠지 머,0
이자막은 어디서구하냐? ㅋㅋ,0
조기교육 ㅅㅌㅊ,0
ASKY에서 졌다 ㅋㅋㅋ,0
원어민이 자막 모르고 튼 것 같은데...,0
애들 가르친다는 사람이 ㅋㅋㅋ,0
성평등 교육보단 낫다야.. ㅋ,0
재밋었겠노ㅋㅋㅋ,0
이제 노무현더빙으로도 나오면 완벽,0
시발 ㅋㅋㅋ 강사도 자막 저런지 모르고 틀어놓은거 아니냐 ㅋㅋㅋ,1
이기이기 뭐노?,1
미친새끼 ㅋㅋㅋ,1
불따 참교육 ㅇㅂ,0
"아이고... 누추한 곳에 귀한 분이,,,",0
나도 초딩 2학년때 애들이 학교괴담 틀어달라고 해서 쌤이 아무것도 모르고 운지괴담 틀어준적 있음,1
이딴 게 재밌노? 베충이들은 진짜 이해 불가,0
운지 ㅋㅋ,1
통구이들 정모 하는거보소,2
우선 수준이...전문가 수준입니다...,0
일베교육 씹ㅋㅋㅋ,1
KIA~~~,0
맞불 ㄷㄷ,0
갤럭시 폴드 부럽다!,0
불륜이 맞나보네 ㅋㅋ,0
허은아 좋지,0
황보누나...잘 해결하고 와,0
허카 고우시다,0
페미년 드디어 나갔네 어휴 시발,1
먼일있음?,0
불륜으로 말이 많음,0
허카콜라 최고,0
페미가고 안티페미 온다,0
페미년 ㅃㅇ,1
최재형 캠프 아니었나,0
허은아 경준위멤버였음,0
황 얼음보숭이 무슨 일 있음?,0
페미 OUT,0
상간녀지 무슨 페미 ㅋ,0
진정한 능력주의가 발동한 덕택에 페미 가고 음주운전충 왔네요,0
킹은아는 인정이지.,0
페미 아웃!,0
믿고 걸러야지ㅋㅋ,0
이준석 돌대가리새끼 진짜,1
황보승희는 대체 이름이 보승희인거냐 아니면 성이 황보인거냐?,0
황보씨 고려초 유명한 호족가문이다.,0
아 중국핏줄이노 어쩐지,0
성이 황보,0
ㄴㄴ 이 빡대가리 새끼는 고려 호족 뜻 모르노?,1
고려 호족이 왜 중국임?,0
왜 동북공정이노 짱깨임?,0
황보씨 시초가 중국에서온 보지년 맞는데 먼 개소리냐 씨발 ㅋㅋ 왕이랑 결혼했어도 자식들 황보성씨 내릴만큼 짱깨한테 존나 빌빌댔던게 고련데,2
고려는 개 좆병신 좆밥국 맞고 고구려가 근본이지 고구려 성씨면 근본 ㅇㅈ인데 고려에서 파생된 성이면 걍 짱깨새끼라 보면된다,2
호족이 뭐 조선족 그런 족인줄안거냐??,0
어차피 조선 말기에 죄다 바겐세일로 나온 족보들이다. 조선인의 99%는 상놈임. 너도 나도 우리모두 ㅠㅠ,0
삼국지 하면 초반에 통솔력 지리는 할배 황보숭 나온다,0
한국에 기생하는 에미뒤진 개선족 바퀴벌레 새끼 검거,2
우리나라 성씨 전부다 중국꺼임,0
이준석이 황보승희 불륜건 제보받고도 그냥 대변인 임명 강행했다며? 자기계파라고. 계파정치 제일 심하게 하는 게 이준석이라며?,0
가지가지하네,0
근데 진짜 국힘 틀딱당 사람 조또 없긴 없네 ㅋㅋㅋ,0
준석이한테 사람이없지 자꾸 와해시키고 있으니깐 ㅋㅋㅋ 저리저리 민좆당으로 가서 다같이 죽자 이지랄하고있잖아 ㅋㅋㅋ,1
똥개야 글 좀 제대로 써라,0
국힘 진짜 개병신들만 남았노 명박이 각하가 그립노 ㅋㅋㅋ,2
명바이 각하께서 문크를 제거해야만 이나라가 살길이다ㅋㅋ,0
인물이 저리 없노,0
황보 불륜으로 남편과 이혼,0
착한페미라고 외치시더만 왜 내침? ㅋㅋㅋ,0
야스보숭,0
페미인데 불륜까지 했냐 어휴 가지가지하네 남편 흐구새끼,1
대깨준 멸망 ㅋㅋㅋ,0
여성부장관 캠프에 임명한 씹페미 윤석열 보다 나음 ㅅㄱ 여성부장관 캠프에 임명한 씹페미 윤석열 보다 나음 ㅅㄱ 여성부장관 캠프에 임명한 씹페미 윤석열 보다 나음 ㅅㄱ 여성부장관 캠프에 임명한 씹페미 윤석열 보다 나음 ㅅㄱ 여성부장관 캠프에 임명한 씹페미 윤석열 보다 나음 ㅅㄱ 여성부장관 캠프에 임명한 씹페미 윤석열 보다 나음 ㅅㄱ 여성부장관 캠프에 임명한 씹페미 윤석열 보다 나음 ㅅㄱ,1
페미 out,0
원래 병신들만 모인당인데 병신아닌애들이어딧냐,1
대깨준 ㅂㅅ들아 여기서도 틀딱거려야지 뭐하냐 ㅋㅋㅋ,1
착한페미인데 왜 사퇴? ㅋㅋㅋ,0
페미는 진짜 과학이네,0
착한페미 ㅋㅋㅋ,0
그리고 대깨준들아 한기호는 언제 사과시키냐? ㅋㅋㅋ,0
보숭이 여성동수 포럼열고 그러던 인간 아니냐? 잘사라졌네 ㅋㅋ,0
아니 시발 왜 또 지랄이냐 ㅋㅋㅋ 밀어 붙일꺼면 밀어 붙이고 아니 이따구로 하냐. 황교안이 대표인시절 개씹무능 그 자체일 때보다 훨씬 나른데???,2
페미 조졌쥬? ㅋㅋㅋ,0
가즈야,0
돌핀단 새끼들 이준석만 나오면 발작버튼 눌리는거봐라 ㅋㅋㅋ 개븅신들 태극기들고 또 180석 주던가,2
이런새끼특) 총선때 합리적 중도라면서 민주당찍음,0
돌핀단 특) 180석 만들고 또 저지랄함 ㅋㅋㅋ,0
대깨준들 때문에 200석 되게 생겻구만 먼소리임? 준석이 리더쉽 좆망에 말바꾸는거 문재인하고 똑같다고 그리 지적햇구만 나경원 황교안은 패스트트렉 공수처 반대하면서 단식투쟁 및 각종야외 투쟁이라도 했지 거대 언론사들 재갈물리는 언론중재법 통과중인 지금 이새끼는 방구석 sns질 말고 대체 뭘하고있음?,1
이딴 대깨준 머저리 새끼들덕에 논리적 비판하는 사람들 다 틀딱프레임 씌워버리고 문재인때랑 똑같은 짓거리하는 역겨운 벌레새끼들이,2
자기정치 계파정치하는 썩은 구태정치인 반패미 발언 하나 때문에 묻지마식 지지하는 대깨준들 문재인때도 그딴식으로 병신같이 지지하더니 20-30벌레새끼들 맞는듯,2
나경원 황교안=180석 주범,0
20대시절 초딩 중딩 납치강간 임신시키면서 원시인처럼 살던 버러지 정병 좆팔륙이 나이쳐먹고 한다는소리가 젊은세대 욕하기ㅋㅋㅋ 자살좀 해라 암덩어리 해충틀딱아,2
중세 근대였으면 이런 헛소리하는 병신들 칼빵맞고 착해졌을텐데 현대화되서 저능아새끼들이 철밥통 끼게되니까 꾸득꾸득 기어오르는거 역겨워 뒤지겠네,2
대깨준들이 빨던 이준석 1호 인사 아니냐??ㅋㅋㅋ,0
오 이건 호재다,0
이준석 파워게임 밀리기 시작하넼ㅋㅋㅋ 꼴 좋다,0
야준석 어떡하노 ㅜ,0
준석이 조금만 더 힘내면 민주당 영구집권 완성될듯,0
새로운보수당 갤러리 (특징: 민주당 지지자가 많음) 새로운보수당 갤러리 (특징: 민주당 지지자가 많음) 새로운보수당 갤러리 (특징: 민주당 지지자가 많음) 새로운보수당 갤러리 (특징: 민주당 지지자가 많음),0
응 페미빨고 재앙이 빠는 대깨윾 대깨준 서식지 새봊이 쓰레기들,2
국짐당 답이 없다 에휴 어떻게든 이준석만 믿으면 가능성은있는데 틀딱들땜에안될듯,0
이재명이 오히려 더 보수쪽에 가깝고 일도 잘하는데 뭘,0
개준석 새끼 반페미 한다면서 꼴페미 황보승희 세우더니 꼬라지 봐라 ㅋㅋㅋ,1
포퓰리즘인 이재명이 보수쪽이라고?? 혹시 진보 보수가 뭔지 모르는건 아니지?,0
페미면서 불륜은 또 뭐냐? 이게 대체 어떤 사고방식을 가져야 가능한거냐,0
원래 페미는 모순을 견디는거임 그게 전형적인 페미모습,0
훠훠훠 조센징들의 편안한 안락사 줘한테 맡겨 쥐쉽시요 조센징 전원 박멸 프로줵트 가동중입뉘다 세계의 쓰레기 악의 축 조센징들을 젠부 지옥으로 ww,2
윤석열 검찰총장(사진)이 문재인 대통령에 대한 충심에는 변화가 없다면서 이 정부의 성공을 위해 내가 악역을 맡은 것 돌핀단 정신차려라 윤석열 민주당 프락지다,0
갤럭시 폴드 쓰는 부자 게이였노 ㄷㄷ,0
"진심 준스톤 불쌍함 꼰대들 때문에 뭐 할려고 해도 태클하고 툴툴대서 할수가 없음,거기에 윤재앙 들어와서 검총때처럼 조폭처럼 세력과시 하고 있으니 답이 없다",0
"본인이 가장먼저 지명한 황보승희(페미,불륜) 한기호(실업율 개선위해 군생활 늘리자 수통 100년 써도 된다,임신중 숨진 여군도 잘못) ㅋㅋㅋ",0
ㄴ 지랄 윤재앙은 전여가부장관이랑 셧다운제 한 사람 임명했는데? 그리고 좌파 떨거지들 우파 유튜버들 다 임명했는데,1
이럴 줄 알았다. 부모 양성쓰는 인간들 중 제대로 된 인간이 없다니까.,0
보겸이 보씨였노,0
황보씨는 실제로 있는 성이다 ㅋㅋㅋ,0
황씨와보씨였노,0
두번째는 자한당도 아니었는데 뭐,0
페미 ㅁㅈㅎ는 개추,1
보숭이?보숭이?,0
개씹페미,1
존나 오래걸렸네,0
이름이 황보승희임?,0
아무리 이준석이 좋아도 아닌 건 아니라고 말도 못하나? 페미에 불륜까지 쉴드 친다고?,0
대깨준: 황보승희가 국썅 배현진보다 낫다,0
이게 이준석이랑 뭔상관인데 대깨준 찾고있노?,0
드디어 페미 걸렀노 와 속이 뻥~ 울컥울컥,0
페미찾는놈들 윤석열 대변인보면 발작하겠네ㅋㅋㅋ,0
민주당 출신이랑 불륜까지한 간통녀를 페미 하나로 어떻게 이기노 물타기하지마라,0
펙트) 윤석열은 전 여가부장관을 끼고 있다,0
전 여가부 장관 vs 민주당 출신과 볼륜한 착한페미 ㅋㅋㅋ,0
최소한 저 여자가 뭐하는사람인지는 2줄요약해야할거아냐 애미창녀새끼야,2
적어도 티비나와서 개소리는 안하는 여자임,0
게임셧다운제폐지 밀고있음,0
"국힘 = 박정희 전두환까지 근본우파정당에 김영삼패거리 섞으면서 좌경화되더니 박근혜 쫒아내고 좌파 테라포밍완성, 내부 탄핵주동자였던 바미당계 다시 합쳐서 섞여있는 병신좌빨당",2
김무성 유승민 하태경 청산하지 않으면 우리가족 국힘표는 없음,0
페미는 정신병 좋은페미는죽은페미뿐,1
학력은 괜찮은데 지켜봐야지 욕부터하노,0
성에 보 들어가는거 보니까 여혐인데?,0
불륜 페미년은 참 씨발 ㅋㅋ,1
느그 준석이픽이였어 준로남불새끼들아 ㅋㅋㅋ,1
애초에 윤은 대놓고 반페미한다고 설친적이없는데 느그 준석이는? ㅋㅋ 통수쳐맞고 부들부들대노 불륜 페미년 바로 인사에 꽃아버리기 ㅋㅋㅋ,1
아 준석니뮤 ㅠㅠㅠ,0
준스톤은 요새 완전 나락으로 떨어지더만... 측근문제까지도 저러니... 얼마 못가겠네... ㅎㄷㄷ,0
대선후보도 여자내놓고 멸망가자,0
진짜 인사하나는 기가 막히게 못하네 ㅋㅋㅋ,0
진짜 이걸 지지해야하나,0
허은아 - 얼마전 문재인 파양 발언 극딜함. 최근에는 셧다운제 폐지 해야한다고 주장함. 일단은 정상인임,0
참고로 불륜상대가 민주당 지역구 위원장인지 뭔지 국회의원만 아니다 뿐이지 조직핵심인물(물론 이쪽도 유부남)이고 아내 때문에 분통터진 황보승희 남편이 국힘에 항의한 거 제대로 다루지도 않고 뭉개버리다가 이렇게 뒤늦게 사퇴시킨 거임. 왜 주요 언론사에서 안다루는지 의문일 정도로 개막장 사건 ㅋㅋㅋ,0
허은아가 왜?,0
바른미래당 v.2.0 필드에서 활약쩐당 ㅋㅋ스펙타클 그 자체 ㅋㅋㅋ,0
반페미 원툴인데 반페미 안하는 병신이 있다? ㅋㅋㅋ,1
어떻게ㅡ황보 ㄴㅋㅋㅋ,0
응 이재명이 답이야~~~,0
이름이 어떻게 이준ㅋㅋ섴ㅋㅋㅋ,0
홍준표가 답이다,0
윤캠프에 얼마전 합류했던 그분도 여성문제로는 화약고가 될 소지가 있어보이던데 캠프인사 좀 걸러받아야지 ㄹㅇ다들 왜 그러는거냐,0
이준석 반대하는 틀딱 병신 늙은이 개새기들은 다 쳐죽여야 한다,2
황보숭이가 뭐노,0
그거 진짜였나보네 ㅋㅋㅋ 현실 NTR이네,0
자칭 반페미 개준석이 뽑은 황보승희 = 꼴페미 + 민주당 인사랑 불륜 저질러서 짤림 ㅋㅋㅋ,1
lol,0
이준석 간첩 새끼임,1
황얼음보숭이만 그럴까?그냥 한국 남자들이 다 가엽다 한국 남자는 사회적 고아 상태,1
으휴 내가 이래서 황보씨를 별로 안좋아해 황보숭이 ㅃㅇ,0
