content,labels
ㄷㄷㄷ,0
어쩌라고,0
느악몽 이번앨범 예상수익 최소 30억인거알긔?ㅅㅂ,0
멤버당 수익도 최소가 30억 예상이래,0
느꿈 놔줘,0
앨범은 소속사에서 많이 가져가,0
계약 정확히 몰라서 음판 정산 잘 모르긔 근데 십년전에도 음반은 매출로 퍼센트 떼줬음 수익이 아니고. 나쁘진 않을거임 느욘드나 굿즈도 괜찮을거고,0
겨둑이 한번도 비주얼로는 핫게 못갔는데,0
병크로 핫게 가는거 웃창ㅋㅋㅋㅋ,0
봊초에서 그 어떤새끼를 패도 상관없으니까,1
제발 중계좀하지마 거기글 안가져와도 쳐패도 되는새끼들도 굳이 거기글 가져와서 패는거 병신같음 저 고양이도 그냥 패면되는데 어디서 더 쳐맞는다 ㅇㅈㄹ 그럼 거기 가던가 시발년아,2
겨둑이 시녀들 겨둑이 그냥 쳐맞는것보다 메까랑 비교하는게,0
발작버튼 확실하노,0
이모한테 개겨둑 부비지마시긔,0
이모가 참 재밌었나 보다,0
겁나 웃기다 ^^,0
이모도 유능해서 솔로 하면 잘할 거야,0
- - - 잦돌 애미들은 겨둑이 관심 없습니긔 - - -,1
겨둑이 쳐맞는거에 바로 메까 올라오는거 보니까 메까 시녀들이 패는거긔ㅇㅇ,0
겨둑아 츄르도 버려,0
길고양이 츄르 검색하면 주지말란 기사랑 블로그 카드뉴스 한바가지나오는데 엥간하노,0
이 좆냥이 코엽긔,1
코거 아주 미인임,0
겨둑시녀들 ㄹㅇ 정신병같긔,1
겨둑이가 한남짓해서 쳐맞으면 일단 메까대리채 잡음 메까 까면서 겨둑이 빠는갤도 있긔 ㅋㅋㅋ 존나 살벌함,1
뭐만하면 개메까창년 도배시작되잖니,1
볼수록 메까가 정상인이야,0
메주 팬거부터 호감임,0
겨둑이 메까 붙잡고 봊초년들 욕하고 있을거같긔,1
개빻고 할일없는 년들이라고 욕할듯ㅋㅋ,1
겨둑이 영상 링크있노?,0
궁금긔,0
ㅆㅂ개웃겨ㅋㅋㅋㅋ,0
겨둑이 지 코 이렇게 문대면 개지랄떨거면서,0
씨발년,1
코아픈빠는년들 키썰린새끼 비율은 괜찮은거같다는게,0
그렇게 발작할일이노?대체 코아픈 내부에 무슨 일이 있길래 이정도 정병이 걸린거긔,0
걍무시해,0
코아픈 빨지도 않는데 코아픈 스워 심각한거 같긔,0
이년 코아픈글 또 쓰노 얼마 받고 일하긔? 존나 궁금해,0
ㅋㅋㅋㅋㅋㅋㅋㅋ이년은 또 뭐긔,0
언냐 혼자 코아픈 글 맨날 쓰잖아 존나 안궁금한데 ㅋㅋㅋ,0
언냐 작작해 혼자 글 몇개를 싸는건데,0
혼자는 무슨 혼자긔,0
짭판한테 정병붙어서,1
한명이 발작하던데 뭐 정병까지,0
여기 까는글이 한두개야 언냐처럼 다 상대하는것도 첨보긔,0
좆냥이가 욕먹는 이유,1
좆냥맘충들의 윾난,1
슴시녀들은 스워 존나 잘여는거 같아,0
갓칼 숄숙 이모각슬 메까겨둑 존나 뒤지게 싸우거나 한명 나갈때까지 기싸움함 존아 무서워,0
호모 라인업이긔,0
한남유충들도 저렇게 안만져,1
존나 싫다 씹겨둑,1
겨둑이가 좆냥이 영상 올린것도 메까탓이노,1
메까방패 ㅆㅅㅌㅊㅋㅋㅋㅋㅋ,1
덬창이랑 봊초 중계 느학창년들 특기잖아,2
특히 느꿈 인사랑 동북공정으로 개같이 까일때 맨날 여기서 징징거림,0
알계중계로도 갤씹창냄 ㅋㅋㅋㅋㅋㅋ 그래놓고 왜 알계중계하냐고 호통침 즈그애미들이 가져오는건데 ㅋㅋㅋㅋㅋ 그거보고 시발 유입된 급식년들이 가져와도 안쳐맞노 생각해서 이제는 할망글까지 중계하는데,2
메까는 생긴거부터가 비호감인데 개소리하노,0
겨둑이 평소에 츄르 갖고 다니면서 좆냥이 준다매,1
저 영상 왜보냈노 ㅜㅜ 안타깝긔,0
길냥이한테 츄르 주는건 자기만족임,0
츄르멕이고 괴롭혓겟지,0
근데 갑자기 뜬금없긴한데 이론상 호랑이 좆밥아님?,1
기본보호장구와 야구빠따쓴다는전제하에  호랑이가 돌진할때 옆무빙친다음에 대가리 빠따풀파워로 족치고 잠깐스턴일때 안면에 싸커킥꽃음 걍 ㅈㅈ칠거같은데 ㅋㅋ,2
병신,1
내가 싸워봤는데 한대맞고 병신될뻔함,1
개겨둑 댓글 쌍천개 그 어려운걸 해내노,0
좆냥이라서,1
메까가 좆냥이영상 올리니까 지도 따라 올린거잖아,1
또 메까 대리채잡노 ㅋㅋㅋ 누가 좆냥이 학대하는 한남유충 빨랬나 만물메까시녀설 지겹지도 않긔?,2
언냐들 뿡 다음 느금임?,0
인기로 ㅇ,0
셉치 느악몽,0
인기면 임앵웅,0
세븐틴이야,0
뿡다음 cj이지,0
앵웅,0
겨둑시녀들 겨둑이의 모든 문제를 메까한테서 찾을거같긔,0
개겨둑 씹스러운짓은 골라서 혼자 다하노,0
메까랑 겨둑이 성격이 바뀐거같긔,0
와꾸는 딱 반대로 하면 어울리는데,0
ㄹㅇㅋㅋㅋ,0
코아픈 9월말이래 약독대랑 동발,0
초동 60만 예상긔,0
진짜 약코대전이노,0
아까부터 코아픈글만 쓰노 코아픈플로 돌리고싶긔? 누구 빨길래,0
통피잖아 왜 이래,0
통피라도 티나는거 모르노,0
나 일어난지 얼마 안됬고 이거쓸려고 이제야입갤했는데 코아픈개줌아 통피저격뭐노 24시간 감시좀 그만해,0
병신 통피 개념모르노,1
길좆냥이를 진짜 생각한다면 물이나 밥을 싸다가 줘야지,1
츄르 주는건 존나 굶은애한테 과자 주는 느낌인데,0
목 마르고 입병 생기고 충치 생김 애초에 츄르는 집에 사는 좆냥이용이라 길좆냥이는 주면 안됨,1
겨둑시녀들 준우때도 메까팼잖아,0
그거 터지자마자 즈그들 시녀갤인가 파생갤인가 어디에서 메까 존나 패는거 실시간으로 캡쳐올라옴,0
겨둑이 빠는 열정이 거기서 나옴,0
보블 쓰는 것만 혐 닮은 줄 알았는데,0
팬들한테 창짓한다고 한 짓이 논란되는 것도 혐이랑 존똑이긔 혐창 유전자 무섭노,1
한남만 좆냥이한테 장난칠수있노?,1
좆냥맘들 노무 성차별적이긔,2
이날 닝족이가 겨둑이 귀엽다고 보블 보냈어봐,0
실리콘 쳐놓고 소리지르면서 겨둑언니 귀엽다고 보블 보냈으면 겨둑시녀들이 닝족이 개팼을거긔,0
물냐 염색 드릅게 안어울리노,0
흑발만 하시긔,0
겨둑이 저렇게까지 욕먹을 일인가,0
걍 급식 잦동생 보는 느낌인데,1
좆냥이 그냥 겨둑이 손닿는순간 싫어하는데,1
피함,0
이걸 지가 올린것부터가 문제의식 좆도없는거라,0
더 좆같긔 츄르 들고다닌다고 컨셉질하는주제에 좆냥이 만나면 저렇게 괴롭히면서 겨둑이 좆냥이랑 친해지려고 좆냥이울음소리 따라하는거봐 커여워ㅌㅊ반응 바라고 올린게 노무 티나서 역겹긔 진짜 머갈이 얼마나 비면 저러노 개한남같아,2
싸패같아,0
여니가 볼땐 잦돌스워는 ㄹㅇ똥냐들이 존나하긔,1
그새끼들만큼 광기있는 새끼들없음,0
시녀스워는 가위들임,0
잦돌말이야,1
아니 그니까 잦돌스워 똥냐 봊돌스워 가위가 더 집요함,1
겨둑시녀들 겨둑이 빠는 원동력이 메까에대한 열등감이긔?,0
겨둑 시녀들은 진지하게 왜이렇게 메까한테 라이벌의식 가지는거긔,0
걍 신비주의로만 나갔어도 슬랜더에 실력충이라 알아서 빨렸을걸 아파트 발올리기 준우 좆냥이 연타 터져서 이미지 깎아먹는게 메까 탓이노,0
잦스틴 노래는 녀살려부분만 귀에 들어오긔,0
캣맘이 패는걸 왜 메까한테 지랄,1
개좆냥 좋아하지도 않는데,1
겨둑이 영상만 봐도 좆냥이 순한거긔,1
참다 감,0
좆냥이 괴롭히는게 어떻긔,1
난 자동차 엔진룸 열었을때 좆냥쉑 나오면 박찬호 빙의한것마냥 꺼내서 스트레이트로 던져버리긔,1
그냥 패면되지 왜자꾸 이프딸을 치고 봊초짹창글 가져와서,1
패노 그냥 한짓으로 팰거 충분한데 ㅋㅋ 좆예인들 패는거 봊초짹창년들인거 확인사살하나,2
겨둑이 팰맘은 안드는데 성격이 ㄹㅇ잦초딩 그자체노,1
좆냥이 존나 착하노 딴좆냥이 같앗으면 이미 할큄,1
개겨둑 보니까 메까가 좋아지긔,0
어,0
ㄹㅇ처음으로 호감됐긔,0
컨셉질을 할거면 하나만 하든지,0
멍청하면 컨셉질도 못하긔,0
메까 시녀들도 신기하다,0
저주파 원래 악개판이었긔? 겨둑이 쳐맞고 있는데 영업글 ㄷㄷ 시녀들 기싸움 오지노..,0
매까가 더 빨기 편하긴 할듯,0
논란 크게 안 만들거같아,0
데뷔전에 쳐맞아서 그런가 존나 사리긔,0
윙큡그룹 안 망하는 법,0
스타쉽 인터뷰 한 거보면 연생 중에 데뷔한 비율 높다고 자부심있는 것 같은데 스타성 없고 빻은 년들은 냉정하게 버려야 하긔 어중간한 년들 모아다가 만들면 바로 4군행이긔 괜찮은 년들 없으면 5인이하 소인조로 나오시긔 빚이라도 덜 쌓이긔  싼스타시절로 회귀해서 머중성 좋은 띵곡 받아오면 더 좋겠지만 못하면 멤버 구성이라도 제대로 하시긔 곡이야 다음이 있지만 구린 멤버 구성은 해체나 탈토이아니면 방법이 없긔,1
6인조라매,0
메까가 이일이랑 무슨 상관이노,0
발작버튼인가봐 ㅋㅋㅋㅋㅋ,0
근데 겨둑이 왜 잦돌로 빨리는지 이제 알았긔,1
한남스러워서 그러네,1
잦성성 ㅅㅌㅊ셔,1
데뷔하곤 의외로 메까가 쳐맞을 짓 안해,0
눈치는 있긔,0
꾼처럼 아예 존나 사려서 씹노잼일줄 알았는데 그냥 적당히 사려서 괜찮긔 겨둑이한테 봊초 아이디 양도하고 봊초내만 좀 빼시긔,1
겨둑이 츄르까지 챙기고 좆냥이 먹여준다면서 다 쳐먹으면,1
미야옹 하면서 소리지르고 내쫒았던거노 흥미롭긔,0
저주파 싫못죽인데 개겨둑년 보니까 메까 올려치게 되긔,0
ㄹㅇㅋㅋㅋㅋ이라면 또 거상창년이라고 말하러 오긔,1
메까 반사판 겨둑깅,0
메까는 도빻같은 스타일이긔,0
하는짓이 공수치 오긴해도 크게 논란은 안만들스타일이긔,0
아ㄹㅇ,0
봊초감성ㅌㅊ,1
메까시녀들 한먹었잖아 겨둑이한테 1군 밀리고,0
겨둑이가 넥돼로 반응 존나온게 죄지 ㄹㅇ,0
겨둑이 1군이었다가 메까한테 쳐발렸긔,0
메까는 고양이 저렇게 안대하는데 어쩌라고,0
그럼 시녀들이 빠는거 자제해야되노?,0
씹슴 봊돌들도 보적보 오지노,1
메겨스워를 왜하냐고 메겨는 같이 빨아야된다니까,0
메까만 빨면 노잼이고 겨둑이만 빨면 수명줄어들어서 같이빨면서 상쇄해야됨,0
머뷔전에 쳐맞아야돼,0
그게 나아,0
메까 진짜 한남같아,1
아니 겨둑이,0
변기 올해도 터지는거 보니까 수기신 같긔 ㅇㅇ,0
화용신 맞앗노,0
코아픈 개줌마년 통피로 지랄하는거보시긔,2
코아픈 글 2틀만에 처음썻는데 티난다 ㅇㅈㄹ 심지어 위에 같은슼통피도 내가 쓴거아닌데 ㅋㅋ,0
ㅋㅋㅋㅋㅋㄱ통피라도 티난대ㅋ ㄱㄱ,0
약독대줌년 이젠 코아픈앰 패노 니새끼만 빨면되지 왜 꼭 남의새끼 가져와,1
느그랑 사과문 떴노,0
근데 겨둑 메까면 닥 메까 아니노,0
느그랑 사과문 올렷긔윤,0
헐ㅋㅋㅋ,0
탈토이 안한다는 뜻이네ㅋㅋㅋㅋㅋㅋㅋ,0
느금딴멤들이랑 이제 존나 어색할듯,0
탈퇴나하지 추하노,0
어디올라온거임?,0
찐이긔?,0
웁쓰,0
느금짱이랑 존나어색해졌을거같은데 걍탈토이안하노?,0
탈퇴해라,0
겨둑줌마들 뭐만하면 메까탓하는게 딱 개줌마들 같긔,2
한남유충 키우는 개줌마들이 지새끼는 착한데 친구를 잘못만나서 그런거라고 구질구질 핑계대는거랑 똑같긔,2
한녀들은 동물 험하게 다루는년 거의없던데,1
신기해 양산출신에 빠따빨고 한남컨텐츠 즐겨봐서 그런가 얜ㄹㅇ한남이랑 동기화된거같아 모든 행동이,1
에스파 한남남초픽도 압도적 카리나던데,1
일반인들은 선배 누구닮았는지 신경도 안씀,0
겨둑이 사주상 올해를 시작으로 내년부터 안좋음 ㅇㅇ,0
앞으로 더 사건 터질듯,0
저주파 못뜨는거긔?,0
수기운이 가득차서,0
메까는 좋던데,0
신녜은 이정도면 은하 잘된거 아님?,0
그전이 더 낫긴한데 괜찮긔,0
잘되고 말고가 없고 얜 그냥 원래라인 그대로 딴거야,0
자리 잘잡혔긔,0
만만할때는 김앤장 증거 확실한거 있을때는 사과 후 잠수,0
느그랑 사과문 이모 사과문보다 진정성 있어,0
씹슴은 대필이 몇명이노,0
전부 대필이야,0
그니까 느그랑 대필이 더 실력있는듯,0
전부 대필인데 다문화 창년아,1
내말이 그말인데 갈보단갑숙씨씹창년아 하혈오지노ㅋㅋ,2
나도 느그랑 대필 사과문이 취향이긔,0
다문화창년아 꺼져,1
네다 서른살 상폐년 빨면서 대필로 발작하는 갑숙씨씹창년,2
겨둑이가 뭔 잘못한거노,0
그냥 코여웠긔,0
와 실리콘봐,0
보면 메까시녀보다 겨둑시녀들이 메까에 집착 더해,0
봊돌시녀들은 지새끼 빠는것만 집중하는거 잘하던데 겨둑시녀들은 ㄹㅇ 잦듀줌들같긔 거의 다른년 패려고 빠는거같음,1
느그랑 예정 활동 모두 중단이면 앙더리는 어케돼,0
앙더리 불쌍하노,0
씹 앙더리도 같이 자숙해야하는게 존나웃기다고,0
불쌍해서 눈물이나긔,0
메겨 둘다 애미들 질리게 하는데,0
메까 봊초 냄새도 좆같고 겨둑이 한남유충같은 것도 좆같긔,2
근데 객관적으로 보면 후자가 압도적으로 좆같긔,1
게메까미친년아 겨둑이랑 봊초 같이보라고,2
메까랑 겨둑이 성격 반반 섞어주시긔,0
한쪽은 노무 봊초내나고 한쪽은 걍 초딩유충같고 노무 극단적이긔,2
ㄹㅇ이러면 양쪽 시녀 다 행복함,0
메까는 봊초내만 좀 빼면되지 개겨둑 잦초딩 성격은 누가 좋아하노,1
메까 드릉드릉 쁘띠쁘띠거리는거보면 조금이 아니라 많이 심하긔,0
그건 맞는데 겨둑이 성격 반 필요없다는 소리였긔,0
저주파가 예쁘다고 빨리는 자체가 신기하긔,0
갤 짹 이런데서 빨아대는 진성시녀들뿐만 아니라 좆별 좆튜브같은 곳에서도 와꾸로 빨리는게 신기함 좆간들이 전체적으로 봊돌 보는 눈이 많이 낮아졌나 그런거면 차라리 다행이라 해야할듯,1
소속사빨,0
겨둑이는 준우 추천한거 보고 그냥 노관심이긔,0
띵잦은 관심도 주기 싫어,1
느그랑 사과문 올렸노 ㅋㅋㅋ,0
가져와,0
언냐들 둘짱 근황 보시긔 ㄷㄷㄷ,0
시설 존나 좋다,0
머리 다 밀어야되는거노,0
걍 기숙사같노,0
딱갤주랑 느그랑 차이는 그거긔 딱갤주는,0
솔직히 그렇게 할것처럼 생겼긔,0
똥카스 탈토이 안하는게 더 재밌긴 해,0
느금창들도 폐창들마냥 영원히 부들댔으면,1
겨둑이는 그냥 부천의 인간화 ㅇㅇ,0
이거말고 더 표현할 말이 없긔,0
양산이거든,0
양산이긔,0
앙더리는 무슨죄야,0
겨둑이가 메까를 좋아하나봐 자꾸 반사판이 되어주고 있긔,0
시녀 아니라서 메까 거상창년이라고 도배해도 타격없긔윤,1
메까 시녀들은 겨둑이 패면 안되는거 아님?,0
느금처럼 중고나라꼴 나면 어케ㅜㅜ,0
비율은 키랑 상관이 없긔ㅋㅋㅋㅋ그걸 모르노,0
잦돌빤다는년이,1
고양이학대범 빠는 시녀들은 닥치시긔,0
근데 부천이 어느정도로 흙동네야,0
마계 ㅎㅌㅊ지역 생각하면되긔?,0
띠니 부천사는데 집값 8억정도 하긔,0
집값10억넘긔,0
앵간한 좆울보다 잘살긔,1
흙은 아님,0
부천 흙 아님,0
부천 빈부격차 존나심함,0
34평 아파트 13억짜리도 있는데,0
댓글에 부천년들 개많노 그것도 케바케지 양아치동네 맞긔,0
느그랑이 딱갤주보다 사과문 열배 정도 잘 썼긔,0
느그랑은 용서 가능하긔,0
겨둑이 좆냥이 묻으려고 이타이밍에 사과문내네ㅋㅋㅋㅋ,1
씹슴 바람잘날이 없노,0
느그랑 짱개어로 써서 글씨체 평가 피해감,0
똥카스 김치어 얼마나 못하는거노?,1
자필을 짱깨어로만 썼노,0
사람한테 지랄떠는 이모 vs 좆냥이한테 지랄떠는 겨둑이,1
누가 낳냐?,0
뭘 낳아 병신이긔?,1
이모가 애를 낳아,0
루카스 인스타그램 사과문,0
ㅇㅈ했노,0
사실이었노ㅋㅋㅋ,0
탈퇴안하노,0
ㅡㅡ,0
나 겨둑이랑 취향 비슷한가봐 준우 영상 존나 재밌긔ㅋㅋ,0
근데 준우 똥냐긔? 존나 똥냐같은데 약간 똥장미 ㅌㅊ,0
온냐들 근데 느그랑 사과문 이거 번체 아냐?,0
홍콩도 간체자 안 쓰나보노 처음 알았긔,0
본토말고 간체자안씀,0
머만만 안 쓰는줄,0
씹슴의 병크는 더 강력한 씹슴의 병크로 묻는다,0
겨둑시녀들 진짜 신기해,0
겨둑이 쳐맞는게 왜 메까 탓이노 갤 ㄹㅇ씹스러,0
와,0
저런적 없는데 겨친년들은 날조가 일상이긔,0
와 역시 씹슴도 짱깨들 폭로엔 속수무책이군아 ㅋㅋㅋ 사과문 ㅋㅋ,0
사과를 근데 누구한테 하는거노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
느그랑은 그래도 빠수니들 만나줬잖아,0
빻수니들 진짜 극혐하면 못 그래,1
읍뜨고 돈안써도 되는데 개꿀이지,0
언냐들? 느그랑 네번째 폭로자 나왓대,0
뭐노이게ㅋㅋㅋ,0
ㄹㅇ??,0
ㅅㅂㅋㅋㅋ,0
사과문 올릴 수 밖에 없었겠노ㅋㅋ,0
씹슴 병크가 말걈정도여도 토이 안시키는데 하겠노,0
띵잦년들 잦돌은 쉴드치면서 겨둑이한테는 보적보하노,1
아 존나싫어,0
저주파 좆노관심인데 올라오는거 쭉보면,1
겨둑이가 저주파중에 젤 병신맞긔,0
쇡비 푼다니가 사과하는거봐 ㄷ ㄷ 역시 증거가 힘이다,0
ㄷ ㄷ ㄷ,0
녹화 녹음은 현머사회의 필수품이긔,0
느금에서 이제 느그랑 왕따취급당하겠노,0
느그랑 수납ㄱㄱ,0
잦돌 빠는거보다 겨둑이 빠는게 나을거같긔,0
문친 좋아했는데 겨둑이도 끌려 잘생겼긔,0
느그랑은 호빠짓보다 뒷담까고 듣보잡 투표까지 비계,0
총동원해서 투표한게 존나 깨,0
저주파 벨갤에서 스워하다가 한남충들 정액발싸중ㄷㄷ,2
개좆같노,1
사과 활중세트보면 삼란이랑 뽀나 생각나,0
왜그런거야,0
딱갤주 열다리 사과문 올렸었긔?,0
먹금하고 군지한줄 알았는데,0
느그랑이나 빨어,0
ㄹㅇ쇡비푼다니까 북다닥 사과하노,0
아시발 직접만나서 몸으로 갚는거임?,0
뭘 자꾸 만나재 ㅋㅋ,0
느그랑 걍 호빠나 하지,0
겨둑시녀들 인기딸은 치는데 메까보다 못 팔아서 열등감 있긔,0
웅 뭐만하면 메까시녀들 물고 늘어지노 씾스러운건 겨둑시녀들인데,0
사과문 지금 올라왓는데 네번째 폭로글이 뜨면,0
사과 다시해야지,0
느그랑 파생갤 놈 재밌노,0
어디갤이긔,0
홍콩 배우,0
개겨둑 시녀들 존나 웃기노,1
그 메까시녀 겨둑이도 좋아하는 년이라 같이 빨려고 올린건데 가사할망이 인알로 까서 바로 지웠는데 피해의식 좀 봐,1
피해의식 존나 심하노,0
사과문요약=맞는데 응 탈토이 안함,0
느그랑 사과문 올라왔긔,0
쇡비보는게 이득인데 아깝노,0
ㄲㅂ,0
전봊친들한테나 사과하고 탈토이하지,1
취장가도 아무도 아쉬워하지않을거긔,0
언냐들 알바 한번두 안해본게 자랑이얌?,0
나도 덕질할라고 주말 알바하긔  한남한녀 커플이 들어왔는데 내가 실수로 넘어졌긔 한녀가 존나 빠개면서 한남한테 힘들게 산다 자기는 알바 한번도 안해봤다 쿰척거리면서 너무 비웃는긔  계산은 한남이 했긔  흙수저는 아니지만  너무 서러웠긔 ㅠ,2
ㅇㅇ 금수저니까,0
한남이 그말듣고 뭐래,1
약독대랑 코아픈이랑 동발 못할거같은데,0
백퍼 약독대 10월로 밀린거긔,0
유통 다르긔,0
자는 동안 읍추 찍었을지 모르니까 사과할 수밖에 없지 않노?,0
메까년은 데뷔전에 쳐맞아서 그런가,0
대신 진성으로 빨긴 좀 그렇긔 놈 노잼이야,0
느그랑 찐이네,0
네임드 다 탈빠할만하긔,0
느그랑 사과문 회사에서 써준거잖아,0
탈토이 안하고 계속 좆돌 하겠다는 의지 꼴보기싫긔,1
느그랑 솔직히 돈받고 빻순이들한테 팬서비스한거긔,0
맨날 새끼랑 읍뜨고 싶다 노래부르던 언냐들은 느그랑 새끼로 입양해서 온몸승부 경제력승부하시긔,0
잦이 터지면 용서할생각부터하고 봊이 터지면 욕할생각부터하고,1
봊이로 태어나서 불행함,1
소아성애가 사과문쓴다고 될일이노? 재기해,1
느그랑 빠는년 생각보다 많았단게 신기함,1
간잽만하고 존나 안빨릴스타일인데,0
뭘 많아 인기 하위권이잖아,0
갤에만 많은데,0
꼴리긴했어,0
느그랑 개똥찬 개꾸니 데리고 짱깨로 꺼지면 이번일,1
그냥 넘어가게해주겠긔,0
쇡비 안털려서 아쉽노ㅅㅂ,0
느그랑 폭로 예고 하나 더 있다며,0
그건 묻힘?,0
아직 안털었긔,0
"학폭, 속도위반 축복 2, 준우, 동물학대, 침좆 섹비폭로까지",1
그리고 제목에 다 담을 수 없는 둘짱까지 도파민 마를 날이 없노,0
즈그새끼가 병신같은걸 타멤패는 수준ㅋㅋㅋㅋ,1
다른새끼가 병크 저지른거 눈치봐서 빠는글도 올리면 안되노? 병크터뜨린 즈그새끼를 탓하든가 씹추해,2
개겨둑 일 커질것같긔,0
기사나고 여기저기 영상 올라오는중,0
느그랑 사과문도 짱깨어 먼저쓰네,0
터뜨린건 한녀가 먼저였는데 짱깨어 쓰는 꼬라지보소,1
짱개바가 없어졌는데 빌어야지,0
한국어 먼저 쓰면 짱깨온녀들 폭발하긔,1
앙더리는 호감이야,0
홍콩 지지하는거만 봐도 웅,0
미언이가 못생기긴 못생겼나봐,0
좆돌치고 못생긴거지 일반인기준이면 평범와꾸라고 생각했는데 먼서언냐들하고 비교해보니 흠ㅡㅡ,0
일반인중에서도 못생겼는데,0
ㄹㅇ로이스만 사줬어도 이렇게 안됐긔,0
병신새끼,1
ㄹㅇ개쪼잔해,0
쇡비 안터는거 존나 착하네 걍 풀겠다,0
아직 사랑하나봄,0
강남 건물주는 부럽긔,0
우리집은 왜 건대에다 건물들을 사서 한달에 2500밖에 못벌긔? 흙수저라서 알바하는거 너무 서럽긔.. 공감해줘,0
느금창들 겨둑이 패더니 사과문뜸,0
사과문 읽는데,0
중간중간 직원이 적어준 문장이랑 본인이 직접 적은 번역기문장이랑 섞여있어서 어지럽긔,0
신녜은이랑 윙족이보면 은하 아웃라인은 욕심내는게,0
아닌거 같긔,0
녜은언냐는 지금 자리잡았긔,0
아웃라인 안했으니까,0
하하하저씨네 고양이들 존나 귀엽긔,0
하저씨가 잘다뤄서 그런가 다 개냥이긔,0
겨둑이 패면 겨둑시녀들이 알아서 메까까지 패주긔,1
편하긔,0
이번 느그랑 대필직원 앞으로 씹슴 좆돌들 사과문전담반으로,0
창열이 사과문 틀갑질 사과문에서 느껴보지못한 진정성이 처음으로 느껴짐,0
얼마나 봊친들한테 싸가지없었으면,1
줄줄이 튀어나오노,0
느금창들이 겨둑이 패는거 노무 싫어,0
시발 좀 뒤졋으면,0
뭐야 그래서 탈퇴는 안한다고??,0
로이스녹차맛이 쏘아올린공,0
근데 짱녀가 더 통수치는거 안참는건 있는듯,0
김치녀들 남자 존나좋아해; 짱녀들 가만안두는데,1
느그랑 구라인줄 알았는데 찐이군아,0
짱깨말로 돼있어서 번역 과장됐거나 그럴줄 알았는데 사과한거보니 더 심한것도 있나보긔,0
구라도 섞였긔,0
근데 뭐 일일히 지금 해명이 안되는거지,0
사진이랑 음성 다 나왓자나,0
ㄹㅇ 딱갤주보다 사과문 잘써서 웃기긔,0
외노자가낫네,0
딱갤주는ㅋㅋㅋㅋㅋㅋ,0
변호가가 대필해준건데,0
잦돌들 싹 다 폭로 터졌으면 좋겠다,1
게이팝 멸망하게,0
이때다 싶어 카리나 영업하는 팬들 상황..JPG,0
고양이로 카리나 영업 들어가네 ㄷ ㄷ,0
메까 시녀들아 제발 니들이 겨둑이패는거라고,0
광고하지 좀 말아주시긔.. 그냥 조용히 있어 저주파 한줌애미들 다 같이 빠는데 뭐하노..,0
개겨둑 한번 처맞아야 정신차리긔,0
딱봐도 메까 시녀들이 더 동조하고 패는거임,0
미친년아 저주파스워하는거 99는 팬코야 이딴 글도 쓰지마,0
저주파 망하라고 장작넣고 대리스워 하는걸 진지하게 받아치는년들 죽이고싶어,0
보면 그런거 같지도 않음,0
맞다고 득2시녀갤에서 저주파 디져라 팬거 모르노 봊연갤만 봐도 허구한날 저주파만 쳐맞는데 좆티에 끌올하는것도 봊연갤년들임 메까 바로 올리는것도 그렇고 봊연갤 하루이틀하노,1
봊연갤에서 봊돌 다 빨리는데 저주파만 죽어라 쳐맞는 이유가 머겠노 지금 제일 잘나가니까 그런거고 대리스워해서 악개판 만들고 단체는 못뭉치게 하려는 의도긔 봊연갤년들 평소에 저주파만 이악물고 패는거 보면 이년들은 그러고도 남아 그러니까 제발 다들 눈치좀 챙기고 무시하고 스워할시간에 다른년들이나 패,2
그냥 선족이가 다 만두재료로 데려가버리자,0
남는건 윙족이네 짱깨집에 좀 나눠주고,0
이왕푼김에 쇡비도 풀지,0
짱녀 착하노,0
뭔가 더 나올까봐 사과문 쓴거 같긔,0
섹스비디오를 두려워한거 같기도함,0
느그랑 그럼 윈노자 자적자도 찐이긔?,0
같이 느금짱깨 아니긔? 분위기 어쩌놐ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
그런건 주작이라고 그냥 증거도 없고 글만있는거긔,0
덬창 봤는데 이건 갓갓 스타성 아니노,0
폰 바꿨다고 핫게도가노,0
갓갓 스타성 오지긔,0
덬창년 대놓고 중계하노,0
아까 누가 덬창 겨둑이 까인다고 들고온짤이긔,0
갓갓원래 스타성 ㅆㅅㅌㅊ긔,0
겨둑이는 노무 안 가리고 메까는 노무 가려,1
그 차이긔 웅,0
느그랑 누가봐도 구라긔,0
나 니한테 돈써가면서까지 만나는놈 아니야,0
쇡파주제에 만원짜리도 사달라하지마 ㅋㅋ,1
로이스잘사주는 루카스가될게요!!,0
외퀴년들 김치봊 엄청 괴롭히던데 이제 아가리,1
다물겠노,0
ㄹㅇ 외퀴들 주작염불 꺼져 좀,0
똥남아겠지? 죽었으면,1
느그랑 병신새끼 가스라이팅도 제대로 못해서 쉴드글 하나없는거 보시긔,2
즈그 빠순이 하나 봊친삼아 대가리깨지게해서 피의 쉴드라도 치게 했어야지,2
느그랑 저게 병크라고 볼수있긔?,0
뭐가 병크인지 모르겠노,0
네명을 동시에 만났는데?,0
빠수니랑 놀아난게 좆돌 잘못이라면 잘못이지 ㅋㅋㅋ,1
빻순이 돌아가며 따먹는데 병크가 아니노..,1
뭘 더 해야 병크가되노,0
