content,labels
뭐 웹드기도 하고 크라임씬 같은 데서도 예능이긴 하지만 괜찮게 해서 좋게 생각함,0
잘빠는여자 구별법이나 특징 머냐? 입술 두꺼우면 잘빰?,1
저 sekki 고자 만들어야됨ㅡㅡ,0
권상우 참 잘 생겼네 김희원? 이름도 희한하네 저놈 저거 인상 참 더럽게 생겼어 미생에서도 살인 충동 생기던데,0
왜 문빠 대깨문들을 중국인이라 착각들 하냐????? 더듬어 만지당 강성 당원들인데 당연 한국인이지... 답답한 사람들 많네..ㅉ,0
난 남자가 바람피워 이혼 그냥 생김세가 바람필거같어 아니면 참고 살던가,0
아...약쟁이는 아니지..스포츠 래전드 들 사이에 약쟁이 가져다 놓는건 레전드 들에게 예의가 아니다.,0
엠비씨 진짜 정신 가출했나ㅋㅋ 병신들 저딴것도 프로라고 방영하는 국장이나 만든 피디새끼나ㅋㅋ ㅂㅅ엠비씨,1
이들마 내취향 아니라 잼없다했드만 아줌마들 개때처럼 몰려오드만ㅋㅋ,0
미친X,0
로버트 패틴슨 진짜 찐멋..,0
도상국 진짜 쓰레기네 도상개발국만치 쓰레기 은인이 왔는데 지살자고 얼굴도 안비치네,0
페미랑 결혼하고 싶다 맨날 괴롭혀서 정복감 느끼고 싶음,0
ㅅㅂ미쳤구나,0
다 냄새나는 씹틀딱들이 지랄염병발광하는거임.지도 뒤지면 제사밥 얻어먹어야한다고 믿는 개병신 뇌가 멈춘 산송장.니들 씨발 노인네새끼들아 곱게 늙고 조용히 뒤져라 제사는 좆같은 병신 문화가 맞으니까 깝치지말고,2
곧 다 같이 못살아서 강냉이죽 배급 타먹겠네.... 대깨문들은 뭔 소린지도 모르지 ?,1
하나뿐인 정상 고래엄마,0
근데 이선빈이 누군가요?신인배우인가요?,0
마음도 몸도 아름다운 방탄소년단 지민이다!,0
스포걱정은 안하셔도 됩니다. 본 사람도 뭘 스포해야할지 모르거든.,0
믿고보는 장동건.ㅋㄷㅋㄷ,0
이게 바로 언론탄압.민주주의는 아닌지 오래됐다 이미,0
징글징글한 촛불여잔데... 일장기 두르겠냐?,0
썅것들은 오래오래 살려두고....,0
얘는 그게 문제가 아닌데 ㅠㅠ,0
응 젊고 이쁜 여자가 최고야 니들도 처녀막 없는 늙고 뱃살 뒤룩뒤룩 찐 못생긴 마누라 당장 버리셈 부러우면,1
화목한 가정 너무 보기 좋습니다~시청하는 내내 제마음도 훈훈했습니다~응원합니다! 윤지씨~^^,0
이상하게 여전히 싫은배우 김소연나와서 보고싶은데 지꾸 생각나서 채널돌림,0
별걸갖고 다... 서다보니 밀려 저렇게 됐을수도...,0
그냥 남혐걸린 병신집합소인데 뭘 그리 심오하게 생각하노,1
한국의 우고 차베스 죄명..............공산주의하고 싶어 환장한 빨갱이...........,1
내 동기중에 팀장다는 새끼는 산술적으로 5% 밖에 안되 병신새끼야.,1
진짜 정답이네요 ㅋㅋ 작은 적.. 같이 다니는 무리에서도 한명쯤 맘에안드는 친구가있죠 서로 안맞지만 대강 지내는 그러다가 그걸 짚는 순간 서로 등돌리고 불편해지죠,0
조금 더 무서웠으면 더 재미있었을 영화,0
야 ㅅㅂ 지 고모부 형까지 죽인 놈이 인권개박살인 놈인데. 인권변호사 출신 문재인대통령은 이런 김정은 파렴치한 감싸고돌꺼야 자꾸?,0
한국에서 좃도 연기 못해서 중국간분임~중국에서 뜬이유 단하나임중국은 더빙임 ㅋㅋ,1
코봉이 형,0
죄앙이새키도 쫌,1
니들이 아무리 비하해봤자 존나 잘나가고 있다 정치색은 나도 맘에 안드는데 좆밥들처럼 억지로 깎아내리진말자,1
황당한새끼 문재인에 이어 똥투더 똥이네,1
개씹뜬금없네 ㅋㅋ,1
유튜브 잘보고있습니다!! 행복하세요~,0
응 너 돈에 환장했자나ㅋㅋ 오죽하면 애새끼들까지 앵벌이 시키겠냐,0
잊지 않겠습니다. 한남들이 설리를 죽였다는걸,1
그래 페미새끼들아 얀여돼라서 그렇게 설리가 질투났어?ㅋㅋ,1
개인적으로 눈물 씬은 윤세리보다 서단이 훨씬 슬펐음,0
때리다 지치면 힘나는거먹고 또 때리고싶노,0
지금으로따지면 뷔+정국 느낌? 당시에 여자들이라면 믹키유천 좋아하긴함ㅋㅋ,0
박나래 까지마 ㅡㅡ,0
니 수준이 딱 일베 표본이지,0
인간쓰레기들 모두 소각장으로 보내야겠다.,0
잘 하고 있다 백수 임대아파트 사는 통베충 틀딱들만 싫어하지 ㅋㅋ,0
애초에 이걸 노린 더썩은강간당 의원님ㅋㅋㅋ 문꿀오소리들의 행동력을 감안하면 충분히 견적 나오죠?ㅋㅋㅋ 살기 힘들어졌다고 딱 한마디 말한 반찬가게 사장님에게도 테러를 하는 쓰레기들이니ㅋㅋㄱㅋ,1
셔누는 피해자잖아요.,0
무도 없는틈에 빈집털이 오지네;;; 무도 돌아오기만하면 0.003초만에 뒤집힐텐데 ㅠ,0
개망나니 또 결혼? ㅎㅎ 재앙이다 문재앙,1
헐 사이코 같은 악마 새끼네 돼지 같이 살쪄서 죽지도 않네종북 좌파들은 이런 기사를 보면 뭐라 할까?울나라 고위직 정계 인사들 종북 좌파 많자녀,1
옛날에 의사 인증한 일게이가이국종 나쁜사람은 아닌데 환자 배 갈라놓고 가족불러서 설명한다고 관종기질있다고 그랬는데 ㅋㅋ,0
심심해서 보러 갔는데 생각보다 재미있네요ㅋㅋㅋ엥간한 신파보단 훨씬 나아요,0
내가 특별하다고 생각하는 순간 나 스스로 독살하는것이다..참 인상깊은 말이네요,0
여전히 이쁘시구만,0
어우 역겹다... 페미년들,0
전설의 백스텝ㅋ,0
졸업앨범 추억으로 남기고자 최대한 비슷하게 따라한 것일뿐 더이상 아무런 의도도 없던 학생들의 취지를 주변에서 시끄럽게 만든일 아닌가요?? 이게 어딜봐서 흑인비하라는 거죠?,0
안현모만 복고싶은데...,0
열폭 오지네 꼰대들;;,0
짱깨들이 콩으로 두부만든다 해도 안믿엉,0
미녀다^^역시 연예인은 달라,0
역시 엠 뷰웅 싄은 쓰레기임,1
조금은실망스러웠던드라마 이제tvn에서는 초심으로가서 좀더현실이고 여운이 남는드라마부탁합니다,0
와 씨발 상상불허,1
그러니까 짱깨배달이나 하지ㅉㅉ,1
오창석이 아까워 ㅠㅠ,0
MBC 저질 쓰레기,0
간만에 한번보려다 보기힘겨워 채널돌림 왜그래풍상씨 새로하네 수목은 이걸루~,0
나중에 바뀔 것을 생각하고 공동명의 주장하는거라고 게이야페미들이 더 나갈 것을 계산하고 있는거야요즘이 아니라 미래를 보고 움직이는거라고그리고 대한민국 하는 꼬라지로 보아 실제로 그렇게 될 가능성도 높음,0
오나라 누나면 20대초반도 좋아할거같아,0
무섭다 무서워,0
노출사고가 뭔 자랑이라고 당당이 거기에 왜붙냐?,0
여기 글쓴 극우들 아마 빨갱이들이 내려오면 제일 먼저 인공기들고 광분할걸. 6.25 서울 함락때 김일성 만세 호외뿌린 좃선일보처럼,1
남궁민 존잘에 연기신인데 피지컬이 넘 아쉽,0
솔직히 카카오가 생태계파괴범인건 맞는데 이용자들 편하게 해주니 이번에도 카카오부동산 만들어서 저렴하고 능력있는 공인중개사들 매칭해줬음 좋겠다,0
원래 진중권은 미친놈만 보면 짖는 개 그 자체였음문재앙이 그래도 멀쩡할 때는 가만히 있다가누가 봐도 명백히 치매걸린 미친개가 되어버린 지금은앞장서서 짖어 댐노무현도 살아 생전엔 미친짓 했을때진중권한테 존나 욕처먹고 노빠들이 진중권 극딜 깠었대,1
믿고 거르는 아이유,0
미쳐버린 남태현빠순이들 댓글 모음창 닫을 줄도 몰라서 다 열어둔채로 일반인 코스프레 웩 ㅋㅋ 줌내 지리고요 열폭 오지고요 ㅋㅋ탈덕은 지능순 모르면 외워,0
뭐야.. 그냥 일반 집이구만..,0
보고싶다.그의 노래. 그의 퍼포먼스!얼른 나와라!,0
그래도 이번 시즌은 바다와 똑같은 모창자가 우승해서 다행이네요 예전엔 모창보단 가창에 중점을 둬서 의외의 우승자가 나왔는데....,0
용병 이제 그만 나왔으면함 무슨 게스트를 매주불러,0
ㄴㄴㄴ 일진 세키들이 오혼 존나게 함,0
물뿌리는장면 백마표정보니까 흐뭇한표정이네,0
판사색끼들아 음주운전자들 좀 강하게 처벌해라. 울나라 판사들 전부 태평양에 쓸어넣고싶다 빗자루로,0
성희롱 당할 얼굴이 아닌데?ㅋㅋㅋ,0
강간범은 뒷구멍 개통으로 정의구현 웃흥웃흥,1
슈스케는? 왜 슈스케 얘기는없냐,0
대깨문이랑 일베랑 차이점 뭐냐 ㅋㅋ 하여튼 존시나 웃긴 조직들이야 서로 정의라고 어휴...아~차이점 대깨문은 문재앙을 신으로 숭배하는점? 그점이 차이라고 하면 되겠다,0
요즘 사전섭외없이 저렇게 방송나올수있는 세상도아니고 바가지씌운거보다는 얼간이 이미지때문에 만들어진상황인것 같은데,0
공산국가는 못 믿어...,0
응 경찰대 떡상 ㅅㄱ,0
가서 뒤지는새끼들은 성매매 마약 돈 관련된애들이 뒤지는거다 도둑 강도들많은 터미널역부근빼고는 쟤네도 일반 관광객들은안건드려 그리고 뒤지거나 처맞는애들대부분이 필리핀애들 존나 무시해서 그런경우가많음쟤네가 비록 못살고 한국인보다 열등하고 똥송해도 자존심센애들많다못배운 한국새끼들이 가서 지가 뭐좀 되는줄알고 필리핀애들 무시하고 종부리듯이대하니까 역으로 쟤네도 이제 한국애들 무시하고 만만하게보는거임,1
은혁 병문안 각재는중ㅅㅅ,0
영화를 좀 더 이해하기 쉽게 만들어줬으면 어땠을까 하는 아쉬움이 있다,0
이동우 방송나와서 시력이 약해지면서 어린딸 밟은얘기하면서 슬프게 우는데 정말 짠하더라,0
아니 빚쟁이들 돈까지 국민세금으로 갚아주는 미친 나라가 어딨냐? 허경영보다 더한 놈이네,0
뭐 키스를 해 송소희 이논 한복입고 조신한척 하더니 호박씨 깠네 국악인의 수치다,0
인버마아 ㅠㅠ 보고싶었어 ㅠㅠ,0
일반인이 연예인 사칭하는 거 보기 안 좋은 듯...자기 발로 연예인 하기 싫다고 뛰쳐나갔으면예능 하차하는 게 맞지전 연예인이라고 전관예우인가빨리 아들 데리고 나가세요,0
노예들 다 뒤져서 국가생산성에 차질생길까 줬나게 살리는거,0
우리의꿈 이 노래 종민이형이 실수로 잘부른 곡이라던데,0
회사잘못이지. 인력을 충원해줘야지. 안해주니까 불만이 나오지.,0
신봉선 병문안 간넘?,0
별론데여~ 우리나라 최신 인테리어가 더 나은듯,0
얼굴 몸매 모든게 아름다워요 세젤예행복하세요~~~,0
그게 왜 김도읍한테 지랄할 일이지?,0
엠빙신 채널지운지 오래 최승호뒺문으로 들어온 적폐 사퇴시키고구속해야지.국정농단문재인은 정작 국민대중이 원하는 조사나 구속은 없고 지가 싫은것만 벌하면서 경제말아먹는싸이코 이중인격 찐따,1
불쌍한 스텝들 ㅜㅜ고생하겠네,0
바다 최소현씨는 미친 싱크로율이었다!!!,0
매번 병.ㅅ같은 폰 출시해서 망할돈으로 폰 세번만 출시하지말고 애플 삼성 직원 스카웃해서 연구나해라 미친놈들,1
영국은4%다 거래금액크면 위험도 큰거다.. 장난하나 1%도안되는 한국을..,0
선미가 원더걸스 원멤버인줄 몰랐네 새멤버인줄알았다,0
맛좋은 산이 당신은 좀 짜져,0
조선놈이 미국시민권 재미교포한테 개기는거 보소. 너 영어 첨부터 다시 공부해야겠다. 그지같은 또라이야. 어디서 영어도 제대로 못읽으면서 선동질이야. ㅁㅈㅎ.,0
정치병자틀딱ㅈㅎ,1
일단해봐라 허락 못받으면 탈영,0
구동매 라는 인물은 좀 별로고 설정자체가 좀 어거지요. 항상 똑같은 표정에 위협만 하는,0
지효 남친임 넘보지 마셈,0
미안한데요 ㅜ국과수도 못믿것어 ㅠㅠ,0
악플 단 메갈 년들이 문제지 남자들은 설리 다 좋아함,1
트왜이스 왜이즈원 쪽바리들 추방해야한다.,1
이번일로 MBC에 너무 실망을 했음.. 1년전에 한 그알보다 내용이 부실하고 문제가 많음 휴.. 진짜 제발 재방이라도 TV에서 볼일이 없기를 바랍니다.,0
태아 춥겠다 아님 덥겠다 뭐좀 덮지..축하할일에 걱정이되네..,0
어린 나무 좆마니 나무 이식 작업은 전세계 어디서나 똑같이 한단다 무식한 새끼야 ㅋㅋ무식한 새끼가 경험까지도 없어서 과수농원 구경이라도 한번 해봤어야 알지 ㅋ,1
등 하나에 100만원 넘는 가격. 그걸 적어야지,0
ㅆ선비 나라에서는 제대로 인정받지 못하는 불운한 감독과 여배우.. 몹시 안타깝읍니다,0
어렵기는 했지만 홍진영의 목소리는 거의 찾았다.그런데 작곡가라 작자는 젼혀못찿네 막귀냐? 청력장애냐?,0
마약한게 누군지가 중요한게 아닙니다. 사건의 본질을 봐주세요,0
저 쉐프도 촬영하는거 동의하고 그 전 방송을 못봤어도 이야기는 다 전해들었을텐데...다 예능은 예능일뿐 이라지만...방송 내내 보기 너무 블편하더라는..보다가 채널 돌렸네요..,0
또손댓구만 뭔일이지 선풍기아줌마가 금방될듯,0
거실은 너무나도 불편해보이는데 ㅋㅋ 지다가다가 등 건드리고 의자는 무슨 병원 대기실 의자같은거 가져다 놓고 편하게 쉬기라도 하겠나?,0
AS겁나 좋던데~가져가서 수리해서 갖다주고 실시간 전화로 진행상황 알려주고..그래서 수입차 타나부다했는데~국산차 AS받으러 가면 공임비 비싸고 순정부품이라고 비싸고 그래서 차바꿨구만 이기사는 무슨 근거지?,0
신현준 쿨케이 주영훈,0
남편이 잘못한건 잘못한거고 잘될때 같이 살다가 어려워졌다고 이혼하는건 좀 아닌것같다,0
얘는 스타성이 없진않은데 뛰어나온 입이 영~촌스럽다. 양악수술하고 나오지. 방송보면 뛰어나온 입때문에 늘 촌스러워.,0
애낳는게 벼슬이라니 출산률 높이는게 애국이니 국가에서 챙겨주는게 당연한거 아님? 염치없는놈들 보소 꼬우면 니들도 애 낳아서 키워 애국하든가,0
너무너무 잼있음~~~,0
4년동안 대한민국의 해충들의 진면목이 나올 만큼 나왔다.다음엔 이 해충들을 한꺼번에 박멸하자,0
댓글창 당황스럽다 평이 너무 갈리네 뭐가 진짜인지,0
이래서 여자는 상종하면 안돼.....시기 질투...이제와서 ㅈㄹ 이야...안고가기로했으면 잘살게 내버려두지...,0
좀비대깨문들에게 타겟찍어주니 좀비떼처럼 달려드네,0
머리에 대한민국 국기 그려진 모자 쓰고 다니는 노망한 할베들아,0
하면 하고 안하면 안하는거지 여시같은게 여시같은짓만 하네 자기 개인트위터도 아니구만 담부터 불확실한건 올리지마,0
젤 오른쪽 신동인가요? 슈퍼쥬니어 리메이크 무대인가 몸매가 신동인데,0
저 깜시는 누구야,0
현빈 부인 손예진....,0
와 온통 악플뎃글 ㅎㄷㄷ,0
똑같은 배우 똑같은 연기 똑같은 캐릭터 한국 드라마는 진짜 발전이 없다 새로울것도 없고,0
국산차 타다가 수입차 타는 사람은 봤어도 수입차 타다가 국산차 타는 사람은 못봤다,0
대만놈들은 솔직히 잘나간다는 애들보면 다 ㅈㄴ 느끼하게 생겼거나 얼굴 어느부분이 ㅈㄴ 이상하게 생겼는데..얘는 괜찮게 생겼네.얼굴 관상보니 고추도 크게 생김.,1
듀얼스크린도 벽돌 들고 다니는 느낌 참 훌륭하다 삼성에서 좀 스카우트좀 해라,0
오크멜갈김치들이 한남피가흐르는 헤니를 감히넘보내..니들 빻은 면상이나 봐라 ㅎㅎㅎ 어딜감히넘봐,2
태풍이나 와서 북한땅에 떨어져라..유치한 빨갱이들,1
여자는 나이많으면 버려야지,0
엄마없는 페미 김치새키들 지들은 남탕몰카 쳐보면서만화에서 해산물 깨트린건 졸라까네?ㅋㅋ,1
순간 홍진영으로 보고 홍진영 숨겨진 딸이 있었나 했음...,0
저가 가나에서 유명인사도 아니고 대단한 사람도 아니고 그냥 한국와서 큰공부를 한것도 아니고 어쩌다 운좋아서 방송계 눈에 띄어서 뜬건데 최소한 한국에서 이러는건 아니지. 본인이 그렇게 불편하면 가나로 돌아가서 자유롭게 하고싶은 말 하면서 살면된다.,0
대단한 젊은이네요.앞날에 축복이 가득하기를...그런데 미국이니까 가능한 얘기입니다.한국에서는 본인의 의지와 능력만으로 이렇게될수가 없어요. 의전원 입시 보면 알지요.,0
다시 현빈 역시 현빈 너무 잘생기고 연기도 잘해~!!,0
빛투나 해결해라,0
응 지랄하지마 내얼굴에 침 뱉을래 좆짱깨 새끼들은 전원 자살해라 ㅋㅋ좆미개한 유교문화 좆미개 한자문화권 ㅋㅋㅋ 애미디진 공자를 쳐빨아댐얼른 미국&EU연합에 핵폭탄 쳐맞고 멸망해라걔들한테 항복해도 니넨 인도&러시아 동맹의 밥그릇임,2
박한별 너무 이쁨❤️,0
설마 임신중에 짧은치마 입고다니겠어? 기레기낙시 ㅡㅡㅋ,0
재밌어 재밌어!!!,0
근디 한서희는 무슨 사진을 쓰더라도 이쁘네. 정상적으로 데뷔했으면 꽤 떴을것같다,0
여성신문은 욕 먹는걸 좋아하는 언론인가요?? 어그로 끌고 욕먹기 위해 기사 쓰시는듯??,0
대깨문들아. 서재휘는??,1
왜 18세 달고있는건데? 최소한의 방어선이고 저걸 볼수있는사람은 성인일텐데 ㅈ같으면 안보면 되는거지 왜 뭐라뭐라 씨부리는거야?,0
ㅋㅋ ㅅㅂ,0
남녀 주인공이 실제 연인처럼 너무 잘 어울려요,0
진짜 난 송혜교 이쁜지 모르겠음. 참고로 31살 남자임.내 블로그 들어오면 알겠지만 남자 맞음.근데 진짜로 난 정미애가 더 이쁠거같음...,0
불법놈이랑 박았어야지,0
니 말뿐이잖아 구체적증거를 내놔 계좌이체했음 이체기록과 중고나라거래했음 거래기록,0
빨리 구라였다고 둘러치고 효진이 소개시켜달라고 졸라라,0
정말 꿀직. 계약하고 책임져주는 것도 없고 보러가는 집마다 무조건 좋다고만하고ㅡㅡ 복비 너무 비쌈.,0
40대 남자 졸라 꼬였네 그냥 보고 넘겨라 가구 인테리어 정보 관심있으면 알아보고 아니면 말고지 무슨 ㅎㅎㅎ 좋고 비싼 가구도 아니구만,0
돼지놈은 악마여 저 ㄸㄴ한톄 머리 조아리고 못줘서 안달난 누구도 있지,0
갈사람은 가는게 이치이죠...삼가고인의명복을빕니다,0
꼭 둘이 잘되길~~~~좋은소식 목빠지게 기다리고있습니다~^^,0
여러분!!! 김용국 조선족인데 왜 이렇게 잘생겼나요?,0
벌레공무원 월급노예들보단 나라에도움됨ㅋㅋ,0
일부러대화그쪾으로유도한다음에 지워달라해도안지워주고 친구 개못됬네시털년,1
저게 핀란드냐 ? 응답하라 1994냐 ?,0
대견 하긴 한데 젊음이 아깝다 이쁠때 꾸미고 즐기다 나이들어서 해도 되는데 얼굴 손 다 망가지고뭔가 비효율적으로 보이는,0
극중 역할이랑 찰떡인듯...!!! 다음화도 볼 의향 있음,0
절대 허용해서는 안된다 본인들 스스로 거부한거다.,0
지 자식이라 이쁜가보다,0
기안84 화이팅 누가 뭐래도 당신이 최고에요,0
여긴 진짜 신기하게 특출난 메인보컬이 없다 다들 와꾸 딸려도 메인 하니씩은 꼭 집어넣는데지효빼면 다 심각한 수준이던데,0
일베들 김미화 까내리는거 보소...그럴수록 김미화님 화이팅~,0
근데 군의관이 수술할 짬은 아니지않냐?환자들 다 뒤질듯....,0
왠지 쇼 한 느낌...,0
진짜 일뽕글 올라올때 마다 졸라게 웃기네현금이 많아서 살기 좋다니 ㅋㅋ이새끼들 진짜 일본에서 살다온 놈들이냐 ㅋㅋㅋ일본 은행 한번이라도 이용해 봤을까 ㅋㅋㅋ,0
꼴깝을 떨고있네.ㅋ,0
답답한 국내외 상황에서 한줄기 희망의 빛이 보이네요! 빨리 내년이 왔으면...,0
좋게좋게 넘어가지 않아야 좋은 세상이 온다,0
저런 개xx 같은 ㅅㄲ 쳐 x여야한다 진짜,1
뭐지 이런기사는??하고 보면 여성신문~~,0
ㅗㅗ 새해복 ㅎㅎ,0
원작의 변형을 충실히 해서 외모지상주의 비판에 더 가깝게 만든 영화. 한국 애니메이션의 발전에 기쁨을 느꼈다.,0
개꿀이라는데 친구두놈 9급충임,0
마 고마해라 자슥들아. 자살이라도 해야 직성이 풀리겠냐?니들은 얼마나 깨끗하냐. 똑같은 늑대본성들 가지고 있으면서.,0
김보라 이쁘네,0
ㅋㅋ 좌빨들 만선이겠구나 홍어가 만선이에요 만선,1
아가야 미안하다 좋은곳에 가렴....사형제도부활됐음 좋겠습니다......또라이들 천지입니다.....,0
윤미래의 재능 너무 아까워.,0
남자는 무조건 10살이상 연하를 만나라는게 또 다시 증명,0
개독으로 개종 약속하고 결혼하나?,0
크리스토퍼 놀란은 역시 시간장인,0
솔직히 맞는 말. 기부는 유행 아니고 성유리정도면 꾸준히 기부하는 단체 있을거임. 지목당하면 인스타그램에 왜 안하세요? 하는 사람은 왜 그러는거임? 의무아니잖아ㅋㅋ 신경꺼ㅋㅋ,0
여기 ㅈㄴ웃긴 게 비난하는 욕도 없고 그냥 18키로 찌우다니 대단하다란글밖에 없는데댓글이 찔리는 건지 누가봐도 여자라 그러네그러니까 안 먹어도 되는 욕을 먹는 거다 페미들아,0
메갈악마 살인년땜에 구하라 악플 로죽이고 기자탓하는 악마년들 기사 마다 악마년들 악플뿐이고 뉴스파이터도 설리 메ㅣ갈년범인이고 구하라 도 살인년이고 악플기사에성비여자가70프로80프로 넘어가는 살인년들 한효주 한수민도그렇고 조금만이쁘면여적여짓으로 열폭 괴롭히는 쑤레기들나중에 벌받을거다,1
속보 !!!! ㅈ됐다~~!!!! 국민가수 조용필도 빨갱이다~~ 마!! 조용필이 저거 고향이 으데고?? 전라도 아이라 카이??,1
저게 꼴리냐?,0
에이프릴 이나은 고정 해도될듯 너무잘하더라,0
문재인 박능후 너네는 최소한 트럼프 욕하지마라 이 쓰레기야,0
전 기아차 10년 현대 그랜저 2년 타고 있는데...다음 차는 볼보 살거예요,0
은근 재밌었어요 기대보다 ㅎㅎㅎ,0
이때 독일은 진짜 그 어떤나라도 견제하고 싶은 상대일정도로 무적이라 생각했고 최다우승국 브라질을 때려부순 전차군단이라 생각했고 당연히 앞으로 열리는 월드컵에서 모두 높은자리까지 올라갈줄 알았다.,0
이효리 옥주현 이진 성유리 캬 .... 핑클을 다시 티비로 보다니 너무 기대 ㅠㅠ,0
저런거 혹하는 새끼들이 용하다고 사주같은거 잘 믿지.,0
이런 영화 역겹고 지루 외국에 뵨태들이 포장질해서 그렇지 포장 까면 쓰레기다. 예술이 아니라 감독 정신세계가 비정상임.,0
나중에 중국에 북한여자 사러가야겠다 이쁜애들 2~3명 골라서 육변기로 쓰다가 한국에 풀어주면 될거갇은데,1
역시여잔 이뻐야돼ㅋㅋㅋ남자는 개빻은오타쿠ㅅ기들도 쓸곳이있는데 못생긴계집들은 쓸데가없음ㅋㅋㄱㅋㅋ,1
으따 성님의 오줌이랑 똥도 전부 일제꺼랑께요?!? 성님 눈코입도 전부 일제꺼랑께요?!?,1
고백부부 시즌2?,0
몬엑 인사도 잘하고 인성 좋게 봤는데 뜨니까 저딱식으로 견제가 들어오는구나 한서희 뒤는 꼭 캐봐야 함,0
1회실점장면이 갑자기 넘어가면서 2회로 가네요...조금 아쉬워요ㅠㅠ 실점했을때 코멘트도 듣고 싶었는데ㅜㅜ,0
엥가이 해라 시발로마,1
고뱃은 진도 다 뺀후 하는게 정섯임적어도 키스는 하고 고백해 아다새끼들아,1
영화는영화다 영화자체로만보길 댓글잡소리 시끄럽네,0
댓글들 보니깐 아직 우리나라 선비들이 판을 치네 하긴 평생 그렇게 틀 속에 갇혀있어야 니들 답지^^ 그지?ㅎ,0
오현경대박 겁나이쁨,0
이병헌이 뭔 잘못했어요?저는 내마음의 풍금 봤는데 잘생기게 나와서 좋더만,0
큰쾅년들짤보고 안도하노ㅋㅋ거울안보냐,1
인딕오빠 사랑해요❤️❤️,0
걍 뭐 전후사정 하나도 모르면 아가리 닥치고 감정이입도 하지말고 악플도 달지말자...진짜 설리한테 하는짓 최자한테 똑같이 하는거야 정신차려 미개한것들아,0
?? 그럼 강간하는남성이나 성추행하는 남성은? 왜 남자를 그런 범죄자로 비춰지게 만듬? 남혐아님? ㅋㅋ 븅,1
그러치 약하게 시키면 udt저것밖에 안되나? 이럴꺼구 진짜 udt처럼 시키면 따라오질 못하니 꼬장부리는것 처럼 보일꺼고 진짜 udt분들 존경합니다.,0
외조카들 존나 이뻐해주는 삼촌도 있다 이기얌.,0
야이 멍청한 개돼지들아 블핑이 돈이 안되니 그나마 반응있는 제니 밀어주는거 아니냐 ㅠ 양사장이 매일 밤마다 위스키 들이키며 눈물을 흘린다는데 속좀 이해해주라 ㅋㅋㅋ,0
사형시켜.. 쓰레기들은 사회악이안.가해자도 죽기를 바라고 있을거야,0
강간 하려는거 줜나 역겹노. ㅈr지들은 이런거 좋아하는구나,1
따지고 보면 GD의 이미지 친근하게 만든데에는 무한도전의 공도 큰 거 같음,0
재밌게 봤어요. ~,0
기가막히네~ 대출을 못 갚으면 압류를 하든가~ 뭔 세금 지랄이세요? 왜 누구한테 대출해줄껀데? 조선족? 중국인?,0
그러니까 딸 그만 쳐라,0
황지현 송혜교 강소라 손예진,0
형 구독자 철봉 잡고 트월킹 추기 싫으면 고정해줘,0
ㅅㅅ 한게 자랑? ㅈㅅ로 그것도,1
나만 이찬오가 이해되나? 세상에 얼마나 성격 쓰레기 같은 뇬들이 많은데.. 말싸움 잘못했다간 칼들고 설친다. 내가 수많은 사람을 만나봤지만.. 남자들은 보통 20%가 나쁜 새끼던데.. 여자는 20%만 봐줄만한 성격이더라,0
아니 그렇게 보기 싫음 보지 마 안 볼 자유 있어 지들이 구우우욷이 설리 인스타 들어가고 기사 보고 사진 찾아봐놓고 악 내 눈 저는 안 볼 자유가 있습니다 이러는 건 뭐냐 한남들아,1
남규리 너무 예쁘다,0
열두달 동안 다이어트 한거??ㅋ,0
너무 예쁜 모녀입니다~^^,0
웬디를 축복합니다 예수님의 보혈을 덮습니다 상처에 바릅니다 영혼이 잘됨같이 범사가 잘되고강건해지시길 기도합니다,0
아이폰11 s11 겹쳐서 비교 ㅈㄴ 당하니까 삼성이 출시연도에 맞게 바꿈 2020=s20 2021=s21,0
ㅈㄹ ㄴㄴ,0
지능 떨어지는 개병신 또라이 엠창새끼 블라,2
가볍게 생겼자녀.딱봐도.양하치,0
내연기관에서 현기차는 한계가 있다. 독일차 일본차보다 뒤쳐지는건 인정해야 한다.,0
근데 이건 솔직히 불법영업인지 모를수도 있을것같은데..그냥 유흥업소인건 알앗을거고...,0
대깨문의 머리속을 해부해봤으면 좋겠다 진짜 뭐가 들어있는지이러면 지들에게 콩고물이라도 떨어지려나진짜 나라가 망하길 바라는 걸까아님 악마새끼,1
나만 결말 만족스럽나 중간에 고난과 역경 넘 많아서 하차할뻔했고 아리공주 때문에 꾸역꾸역 봤는데 결말 덕분에 띵작으로 기억할듯 ㅋㅋ,0
한혜진씨 의상은 쫌 불편했습니다 ㅠㅠ,0
개그프로에서 마니 활용될것같음! 보여주신 열심과 열정에 박수를 보냅니당~~^^믿고보는 배우로 자리매김 하셔욤~~~^^화이팅,0
30대 여자비율이 가장높은거보니 고소영이뻐요 하는 이유를 알겠다 ^^ 여자들아 진심으로 한마디 하겠는데 30대 여자는 진심으로 여자로 아예안보여요~^^,0
미씨 3인방 삼총사 같더라‼️‼️‼️‼️‼️,0
통신비 지원할게 아니라 차라리 독감예방주사 한대씩 놔주는게 더 좋을거 같네요,0
딸이랑 같이 좀 나와라... 얼굴쥼 보게... 몸매 뒤지드만,0
하여튼 김치년들,1
사쿠라가 예쁘기만 한게 아니고 똑똑하기까지하네... 같이 있음 본인이 더 독보인다 이거지 ㄷㄷ,0
배우들 연기 몰입감 장난 아니었내요,0
