content,labels
피부 하얀년들 똥바른 톤그로는 안와서 그래,0
둘다 금발 좆같이 안 어울리는데 돼린이는 하얗게 질려서 그나마 나아보이는거,0
ㅇㅇ안어울림의 정도가 옅으니까 둔감한거,0
도화처럼 애비가 찐짱깨아닌이상 조상이 짱깨면 한국인이지,1
아존나귀찮아시발 오늘 해야될 일 산더미긔,1
주구장창 미뤄댄 결과노,0
알못이봐도쿨인데 노랑갈발 조아하는칭긔가있긔,0
중급딱 칼단발이 베스트,0
핑크색이나 흰색 섀도추천좀,0
이런 웨딩ㅌㅊ색 좋아하긔 핑크 화이트,0
옛날글 보는데 발색일기 메컵일기 쓰던 정력 미쳤노,0
이게 나라니 이짓거리도 한때긔윤,0
캐시미어 이쁘다,0
ㅇㅇ 지금도 가끔씩 관음하긔 적당한회끼노무이뻐,0
여괴는 확실이 흑발이 어울려,0
내가 생각하는 여괴 리즈는 씹스틴때 수딱이 노래 불렀을때긔,0
ㄹㅇ 챙프도 식스틴때 흑발이 젤 낫긔,0
확인서받아놓은거다잃어버렷긔,0
그이후를생각하기싫엇긔,0
예뻐도 퍼컬탄다니까,0
"1,2짤 딱봐도 안색이상한거 보이지 않노",0
그냥 역변전 역변후같긔,0
와꾸말고 피부색이 허옇게 질리고 초록색됐자나,0
성씨로 핏줄 가르는거 존나 웃긴게 어차피 대부분의,0
김치인은 성씨 없었다가 일제축복기에 맘에 드는 아무 성씨나 가져와서 자기 성이라고 등록한거야 어차피 다 노비 출신이긔,0
띠니칭긔 퍼컬 7만원인가주고 진단받았는데,0
지맘에 안드는거 나와서 걍 먹금하고 살긔 돈아까워,0
확인서다잃어버린이유가,0
그이후가애매모호하고,0
이건 소화하는사람이있노?,0
저런 카키색 잘어울리는년들 있던데,0
녜슬언냐,0
배씨 어감 ㅆㅎㅌㅊ 서씨 한씨 윤씨가 근본이긔,0
배씨도 예쁜데 ㅂ로 시작하는 성 중에선 제일 나아,0
백씨가 더 이쁨,0
아 백씨가 있었군아,0
변씨보단 낫지,0
온냐들? 점심골라주시긔,0
수제버거,0
햄버거,0
던킨,0
맥 루비우 바르면 대충은 톤 알수있다니까,0
그라데이션 말고 풀립으로 발랐을때 얼굴 창백하게 질리면서 입주변 푸르딩딩하게 수염 올라오면 대충 웜에서 봄웜일 가능성 크고 이거 고추장 찍어발랐노 싶을 정도로 씹누래지면서 황달 뜨면 대충 쿨에서 여쿨일 가능성 크긔 존나 야매긴 한데 아무튼 대충 알 수 있는거니까 어디서 루비우 보면 꼭 해봐,0
오 집에 있는데 해봐야지,0
존나 잘받으면 겨울딥인거긔?,0
사람마다 발색 다 달라서 차이가 있지만 가을일 확률이 높긔 아니면 겨울인데 웜색 또 끌어쓰기 가능하거나 찐쿨들이 루비우 쓰면 토인됨,0
햐야면 네일도 웬만하면 다잘어울리더라,0
피부 조금이라도 어두우면 바르는순간 손 씹누래지는색 많은데 하야면 퍼컬 상관없이 걍 다 괜찮긔,0
근데 보통 화장할땐 퍼컬 신경 거의 안쓰잖긔,0
그냥 화장품 보다가 맘에드는 색 있으면 쓰는거긔 ㅇㅇ 옷입을때는 안어울리면 확 눈에 띄는데 솔직히 화장품은 그렇게까지 티 안나잖아 립스틱 하나 자기톤 아닌거 바른다고 해서 큰일 안나긔,0
화장품에 제일 쓰는데,0
주변에 퍼컬 검사받은 사람 거의 없지않노,0
몇년전에 유행할때는 꽤 받았긔,0
띠니는 화장품이 제일 중요하긔 잘못 바르면 개줌마같아져,0
제일 씀,0
언니들 이름 다 한자니까 언니들은 모두 짱깨긔,0
뭘 새삼스럽게 그러노,0
네다짱,0
장미ㅎㅇ,0
여괴 퍼컬안믿는다거?,0
그래서 개좆같이안어울리는 누드립 바르고 다니는군아..,1
괴깅이 정말 멋진 여성이구나,0
좆비티아이도 안믿을듯,1
퍼컬은 존재하지 않는다고 발작하는 년이 더 사이비같애,0
사람마다 어울리는 색이 있는건 당연한 사실인데 왜 그렇게 발작하노 자꾸,0
ㄹㅇ왜저러노,0
숮이 배씨인데 이쁘잖아 성씨 핑계대지마,0
문제는 니년에게 있다는걸 명심하시긔,0
이모도 피부 흰데 금발 ㅈㄴ안어울렸음,0
톤타긔,0
방씨 피씨 ㄹㅇ ㅆㅎㅌㅊ같아,0
피천득,0
방시혁,0
이래서 장품갤만 열리면 존나 피곤해,0
그냥 적당히 흘려보내면되는데 끝까지 바락바락 우겨대면서 갤플 씹스럽게 만드는 톤친년들때문에ㅇㅇ,1
난 색조 얹으면 존나 이상해서 화장 간단하게 하긔,0
유일한 색조는 립이 끝ㅇㅇ 심지어 립도 연한 핑크 발라야 안이상하긔ㅜ 채도 높은 컬러 잘 어울리는거 부럽노,0
퍼컬없다고 주장하는 년 당장 금발로 탈색 시켜주고 싶다,0
샛노란 금발로 톤그로의 끝을 보여주고 싶다,0
거기다가 쨍한 오렌지립 발라주고 싶긔,0
겨울브라이트인데 눈두덩이에 바를 섀도가 없긔,0
걍 포기하고 헤더 바르고 다니긔,0
존아 이쁘면 퍼컬이 대체 무슨 의미야?,0
대체ㅋㅋ,0
ㅈㄴ알못년,0
코존나 이뻐,0
방씨는 방구잘뀔거같고 배씨는 배나왓을거같긔,0
속눈썹 원래 눈 앞머리에도 자라는거긔?,0
요즘 갑자기 속눈썹이 너무 거슬려,0
나 속눈썹 길고 숱많은데 저럼 ㅅㅂ 눈앞머리 존나 간지럽지않긔?,0
ㄹㅇ 직모라서 더심한거같긔,0
난 눈 아래가 저래서 노무 간지러,0
이거 보고 퍼컬 탄다는년 지가 눈썰미 좆빻은듯,0
같은날인데 왼쪽 머리만 갈발로 나오잖아 조명이 왼쪽을 더 누르렁한색 쓴거임,0
애초에 둘이 뭔차인지도 모르겠긔 둘다 괜찮은데,0
내말이,0
ㅇㅇ 조명땜에 배경색부터 다른데,0
퍼컬정병년들 레어리 구독자일거 같긔,1
몇십씩주고 사이비 테스트 받는게 ㄹㅇ 정신병자년들 같오,1
퍼갤 정병년들 유튜버 싫못죽하긔,1
그반댄데 뭔소리노ㅋㅋ,0
천방지축마골피 이 성씨들 그냥 개상놈들이였긔,0
챙프라는 인물이 있는데 퍼컬의 존재를 부정하는게,0
사이비지 뭐노,0
근데 화장보다 옷색 머리색이 더 퍼컬탄다 하긔,0
메이크업은 이목구비 영향도 크고 옷색 머리색이 더 범위가 커서 여기색만 어울리게 잘 매치하면 괜찮다던데,0
존나 예쁜 년들도 퍼컬 중요하다니까,0
다른 사람 되긔,0
조명이라도 맞추라고,0
이건 노무극단적이잖아,0
우라통터진다는게 머임???,0
뭔뜻임???,0
울화통이겠자,0
뭔 퍼컬이 없어 병신인가,1
천방지축 마골피 ㅈㄹ하지마,0
잇는데,0
방씨 변씨 보면 측은해져,0
그 성으로 김치에 살면서 얼마나 놀림을 많이 받았을까,0
백금발이 베스트면 무슨톤이긔,0
근데 뿌리 자라면 피부색 시체됨,0
불륜봊도 여쿨이노?,1
이머리색했을때 반응조았기,0
무식하게탈색5번인가했었긔,0
라이트군아,0
근데 화장은 갈뮽스럽게하고다녓긔,0
챙프 주황대리 했을때는 시커멓게 타서 그런건데,0
그게 무슨 퍼컬 차이야 그냥 얼굴이 탄거지,0
퍼컬 글자만 봐도 스트레스받긔,0
퍼컬친년들 존나 예민해서 ptsd옴,1
진짜 바쁘면 ㄹㅇ 커뮤 안하긔,0
라창년들 다 할거없어서 하는거긔,0
안하는게 좋은데.. 맘대로 안되긔,0
도씨 하씨 예뿌긔,0
한씨도 예쁘고,0
언진줌은 존아 이쁘지를 않고..,0
굳이 예시가 저분이노,0
피부화장 좀만해도 피부 뒤집어지긔,0
그래서 안함,0
방씨는 진짜 뭘 붙여도 이상해,0
저주받은 성이긔,0
이년을 보고도 퍼컬이 없는것같노,0
약젠아 약젠아,0
약젠 갈웜임?,0
유튜브에서 퍼컬 테스트하는거 보면 뭐가 다른거노 이생각들어,0
이게 확실히 환해보이지윤? 이지랄하는데 걍 세뇌하는거 같긔,0
나만 이 생각하는줄 ㅋㅋㅋ,0
심지어 존예인 숄도 퍼컬을 타는데,0
방씨 변씨 피씨 ㄹㅇ 이상하긴 해,0
좆이어트 약빨 별로 안가노,1
뺀얼굴이랑 몸에 잠깐 기분좋다가 금방 익숙해지고 아직 날씬해진도 아니라서 앞으로 더 빼야되는게 아득하게 느껴지긔,0
좆장품 수집하는 코덕은 왤케 정병이 심하긔?,0
눈에올리면 다크닝와서 색감 다 똑같아지는 좆장품 감별하는 예민함 때문인거긔? 좆장품갤가면 봊초내랑같이 예민한 정병끼 오져서 ㅂㅅ같았긔,1
퍼컬은 강쿠자 띵수로 보는게 확실하노,0
와꾸빨 없으니까 차이나는거 알겠긔,0
다 똑같은데,0
강쿠자 원색 입으면 존나 시끄러워보임,0
ㄹㅇ 정신사나워,0
아 그래서 무릎팍이 그렇게 시끄러웠구나,0
ㅋㅋㅋㅋ둘 다 여쿨이긔?,0
피부톤 극단적으로 좋아지는거봐 ㅅㅂ,0
퍼컬이 없단게아니라 피부가 하야면 상대적으로 색에 둔감하단,0
얘길 못알아먹고 이지경까지 온게 쌉레전드다 벽이랑 얘기하는것같긔,0
은은한 성갤플 재밌노,0
어 최씨 한씨 ㄹㅇ 부럽긔,0
퍼컬 없다는말 아무도 안했지않노,0
왜갑자기 화를내긔,0
입술 무식하게 시뻘건색 바르는 년들이 제일 이해안가,0
클래식이자노,0
그거밖에 안어울리는데 어쩔거긔,0
김이박 너무 흔하지않긔?,0
변씨도 개극혐인데,0
큥은 의외로 잘어울리긔,0
근데 숄 왼쪽 머리색 어울리는 똥양인이 있긴해?,0
물능 끝나고 졸업식때 딱 저색으로 염색해서 오는년들 다 얼굴 똥색됏는데,0
짭쯔,0
선인간,0
각슬이?,0
야린이..?,0
앰앱이 각각 변씨 방씨면 존아 살자말릴듯,0
바로 걸음마 떼자마자 한강갈꺼긔,0
퍼컬정병년들아 호통 그만치고 퍼컬갤로 썩 꺼지시긔,1
저거 믿는년들은 하나같이 화가 많고 우둔하긔,0
스시경 겨울브라이트,0
바칸별 언냐는 무슨톤이긔??,0
톤알못이라 잘 모르겠긔 여쿨인가??,0
여름딥,0
진짜 존나이뿌다,0
와 존나이뻐,0
피씨는 간지나긔 시인 피천득봐봐,0
천득만 보면 존나 천박해보이는데 성이랑 합치니까 유니크하긔,0
근데 나 이제 그냥 단정하게만 하고 다니려고,0
이런 새끼들도 근자감에 차서 좆당당하게 돌아다니는데,1
조명 보정 유무사진 갖고와서 이게 퍼컬차이다 하는건,0
이거 솔직히 녜슬이나 동지혜 이런와꾸가 하면 ㅅㅌㅊ같은데,0
확 트이고 줌내 종범으로 생긴 언냐들이 하면 솔직히 애교언냐도 어울릴듯 걍 와꾸빨타는거 아무리봐도 맞긔 뇨주도 대리색 말고 메이크업 저딴식인적 있는데 개예뻣는데,0
예전 퍼컬갤만봐도 정신병자들이 퍼컬 맹신하는게맞긔,0
언진줌 빨머했을때 채리나같아,0
하얗고 이쁘면 톤 ㅂㄹ안중요한건 맞긔,0
숄오렌지색머리짤보시긔,0
바칸별 존나 이뿌노,0
저런 색 립 머잇긔,0
맥 스턱인러브 연하게 바르면 비슷할듯,0
코 존나 이쁘노,0
앰앱이 변씨 방씨면 성합쳐도 변방;;;,0
퍼컬안믿는사람은 끝까지안믿음,0
띵박티아이처럼,0
화많은 유입언냐들 그새를 못참고 또 싸우는구나,0
하야면 색 덜탄다는 년들 씹알못이야,0
피부 하얗단 소리만 듣고 살았는데 퍼컬을 존나 타서 쿨톤바르면 황달걸림 아니면 얼마나 하얀 걸 생각하고 말하는 거노 인간이 도화지야? 걍 사람마다 다르긔,0
퍼컬은 안믿는다기보다 그렇게 믿기가 싫어,0
좀 정신병같음,0
숄 악플의 밤 짤 보니까 화나긔,0
왜 나갔노...ㅠㅠㅠ,0
자고 일어났는데 이마 존나 아픈거 뭐긔,0
자다가 쳤나,0
퍼컬 존재한다고 생각하긔,0
퍼컬갤같은년들 존나 정병같아,1
여니들 성씨 뭐긔???,0
난 퍼컬 존재 ㅇㅈ하는데 퍼컬강요하는년들 죽이고잡긔,0
퍼컬 안맞으면 어쩌라고,0
띠니 낼부터 이구아나할건데 이구아나단톡파면 들어올언냐들있노,0
아 챙프 퍼컬글ㅋㅋㅋㅋㄲ 독다도 하얀데,0
ㅅㅂ 첫번째옷 저걸 소화하노ㅋㅋㅋㅋ,0
피부톤 일정해진거봐 ㅅㅂ,0
아ㅋㅋㅋㅋ 퍼컬은 존재한다,0
퍼컬정병년들이 좆같은게 자꾸만 가르치려 든다는거긔,1
안궁금긔,0
ㄹㅇ지나 쳐바르던가,0
톤신병자들 요즘은 나 인프피인데 엣프제친구한테 고백해도돼?,0
이딴글 올리고 있을듯 ㅇㅇ,0
흰끼많거나 채도 낮은 립 어울리는년들 존나신기해,0
갓양에서 존나 누드립 같은 거 바르는 거 내가 바르면 토인 됨 무조건 색이 잇어야하긔ㅜ,0
그 토인되는맛에 쓰는거긔,0
누드립 바르면 잡티 덜 보이고 전체적으로 와꾸톤이 고르게 잡혀서 없으면 안돼ㅜ,0
퍼컬충은 지가 무례한줄 모르긔,0
지가 어마어마한 뷰티솔루션을 줬다고 믿어서 극혐인데 남 와꾸만 관찰해서 옷 거지같이 입고다니는것도 종특이긔,0
퍼컬 강요하는년들 장사꾼이긔,0
무당마냥 웅,0
정신과 가는거 함부로 가면 안될거같긔..,0
그냥 정병 인정하는게 무섭고 약먹기도 무서워,0
정병 오래앓을수록 약도 오래먹어야돼 약먹어야 나을것같으면 차라리 빨리가시긔,0
생각보다 별거 없긔 ㅇㅇ 의새가 싸가지 없을수 있으니 조심하고 좆같으면 병원 바꾸면 되긔 쇼핑하는거라 생각하시긔,1
사주도 맹신하는갤에서 퍼컬믿는년들이 쳐맞노ㅋㅋ,1
사주갤은 개줌내나게 잘달리면서,0
퍼컬충 실제로 보면 개같이도 못생겼을거 같긔,0
결핍이 있다고 생각하니까 자꾸 그딴 사이비 같은거에 빠져서 몇십만원씩 바치는거긔,0
띠니 톤신병자인데 이쁘긩,0
라띠니의 점심❤+,0
마싯겠노,0
위기 봉골레 과스타 먹고잡긔,0
있는걸 있다고 말하는게 강요노,0
요즘 퍼컬을 누가 강요해,0
만약 일제강점기가 안끝낫다면 김치는 이미 멸망이긔?,0
퍼컬 분석 그냥 지 취향대로 말하는거잖아,0
사기꾼이긔,0
근데 진짜 심수련 미친것 같애 지 딸 골수 빼먹은 한남충이랑,2
약혼 ㅋㅋㅋㅋ,0
지 딸 죽인년 복수도 해주는 중이잖아,0
퍼컬 이목구비도 ㅈㄴ 타는듯,0
걍 피부색만으로 볼게아니긔,0
퍼컬 평가글 보면 솔직히 줌냐들이 악담하는 느낌 존나 들긔,0
봊돌이 퍼컬좀 안맞게 스타일링 하고다니면 그년 존나 미친년이라도 되는거처럼 패는게 ㅂㅅ같아,2
ㄹㅇ 진짜 개줌내나,0
퍼컬충 톤신병자는 그럴시간이 미용실이나가,1
색 미묘하게 다른 섀도우 20만원어치 사는거보다 머리 잘하는데가서 셋팅하는게 훨씬 드라마틱한데 아직도 그러고사는거 미련하긔 염색할때마다 머리색이랑 잘어울리는 색조도 조금씩 바뀌는데,0
한녀들 제일 많은 퍼컬이 여쿨이야,0
좆바 할때 퍼컬기계로 한녀들 측정 ㅈㄴ해줬었는데 여쿨 개많이 나왔긔 노란끼 많아도 웜톤 잘 안나와 거의 뉴트럴이야,1
요즘자주쓰는거두개긔,0
오른쪽거뭐긔,0
메이블린건데 지금 단종일걸 petal potion,0
ㄱㅅ하그,0
아까 여기에 퍼컬진단 5번 받앗다는년 있었긔,0
그게 사이비신도 아니면 뭔데,0
맘에안드나봐,0
공부하기 싫은데 갤질 재미없어서 정병와,0
그거 두개밖에 할 게 없는데,0
잠자기,0
흰피부온냐글 이해안됐었는데 짤보고 바로 이해감,0
독다가 바로 줌냐됐노,0
독다 옷 밖에 안 보이긔,0
신기하다,0
지가 원하는 퍼컬 결과 받고싶어서,0
그거에 맞게 쌩얼메이크업 하고 진단받으러 가는년도 있대,0
어차피 다 지우라 하잖아,0
개병신같오,1
그게 무슨의미가있놐ㅋㅋㅋㅋㅋㅋㅋㅋ 자격증 나오기ㅣ?,0
근데 난 진짜 흑발 좆같이 안어울리긔,1
다들 갈색머리가 잘어울리네요 ㅇㅈㄹ함 ㅠㅠ,0
퍼컬충들보면 읍어리같은게 차라리 정상으로보이긔,0
그냥 와꾸를 갈아엎으시긔,0
퍼컬 믿는다고 호통치는 년들 사회성 장애가 분명하긔,1
믿는게 아니라 걍 재미로 가볍게 얘기 나누는건데 씹정색 빨면서 이론이 맞니 아니니 따지는거 진짜 장애긔 진지하게,1
이 글도 호통치는게 장애같긔,0
돈주고 사주투어다니는년도 있는데 퍼컬 5만원이 뭐어떻노,0
사주사이비에도 돈내는데,0
내 기억엔 챙프가 퍼컬갤 갤주였던거 같은데,0
띠니 중안부긴거 존나 좋아하는것같긔,0
예쁘다생각해서 저장한 언냐들인데 모아보니까 일관적이긔...,0
갓양인은 대부분 길어,0
막짤ㄴㄱ,0
능국 av배우언냐긔 이름모름,0
유튜브 아이엠베티 언냐 좋아할듯,0
벨라 보고 진정성 ㅇㅈ하긔윤,0
오늘의 식단,0
아침 병아리콩 30g + 방울토마토 7개 점심 참치 샐러드 저녁 프로틴쉐이크 350m,0
쇠독있는 온냐들 없긔?,0
쇠같은거 몸에 닿으면 존나 가렵고 착색되긔 진물나와서 무조건 서지컬 은 금만 해야도ㅐ,0
색조 스무개살시간에 이십만원들여서 헤어하란말 존나 공감하긔,0
제발 ㅇㅇ,0
아님 피부과가서 레이저나 좀 하든가,0
읍어리 진짜 존나웃겨 ㅋㅋㅋㅋㅋ,0
미동이한텐 세상 그 어떤 악플보다 더 상처였을거긔,0
스까온냐들 태풍심하게올거같긔?,0
띠니좀잇다알바가는데,0
퍼컬 부흥기가 2014~16년 정도 아니노?,0
오프라인 진단 자리잡힌건 최근이지만 pccs로 분류하라고 자리잡힌게 저때쯤이라 저때 쓰이던 용어로 봊돌 호통치고다니는년은 띵잦개줌마냄새를 뺄수가 없긔,2
챙프는 진짜 흑발만 하면 존나예쁨,0
나는 한창퍼컬 초기때 퍼컬진단받앗는데,0
저거 알게되고 화장옅게하기 시작했는데 더나아보인다는소리많이들음,0
공부해야되는데 하기싫어,0
좆같긔,1
퍼컬을 무슨 사주취급 하는년들이 웃기긔,0
퍼컬은 딱봐도 눈에 보이잖아 장혜노?,0
ㅇㅇ퍼컬이 사주보단 덜사이비같긔,0
다른 사람이 보기엔 다 똑같아,0
한눈에 딱 보인다는 기준이 뭔데 조명따라 다르고 그날 얼굴빛에 따라 다르고 보는 사람에 따라 다른게 어떻게 객관적일수가있노ㅋㅋㅋ,0
보는사람마다 다르면 그사람이 안암이고;,0
"머리를 노란갈색으로 염색한다 그러면 버진모에 그럭저럭 어울리던 핑크색조들 전부다 개촌스러워지는데 그런거 감안을 안하잖아 머리,옷 색과 색과의 조합이 더 중요하긔",0
퍼컬진단할때 그런거 다 감안하는데,0
아 저녁 모먹지,0
엽떡뿌링클 같은거 말고,0
콩나물국밥 닭강정,0
오늘 이력서 넣은거 연락안오면 어쩌지,0
살자마려울듯,0
띠닌 사주맹신하는 줌들 존나 극혐이긔,0
똑똑한봊한테 잦편잡아먹는사주라고하던 구시대쓰레기를 아직도 믿긔,1
사주 자체가 ㄹㅇ잦위주 봊 후려치는 해석임 씹구닥다리,2
ㅇㅇㅇ진짜 존나 그래,0
퍼컬충 편집증장애 있을것같아,0
걍 꼴리는대로 살면되지 띵잦년들같음,0
이거 개땡기는데 살거긔,0
어떻게쓸지는 사보고생각할거긔,0
블랙 좋아하는거 아니면 겨쿨 스타일링 까다로울거 같긔,0
블랙 아니면 온갖 좆그로 끄는색 써야 하는데 현실엔 무난한 색이 더 많잖아,0
그래서 검정만입긔 ㅅㅂ,0
지금 갤에 똥꼬충 존나 낀 것 같은데,1
퍼컬충 존나 패는 이유가 머귀? 요즘 강요 안하잖아 밖에서,0
고급식때로 돌아가면 고등학교 둘중에 어디갈거귀,0
내신 좆되는 지역 ㅆㅅㅌㅊ여고 vs 내신 쉬운편인 남녀합반 ㅆㅎㅌㅊ공학,0
전자,0
여고,0
난 정시로 머학가서 전자,0
내신 챙길거면 무조건 후자가시긔,0
후자가면 왕따당하긔 전자,0
혐혼 못한 잦은 걍 도태잦인게 당연한게,0
애초에 혐혼제도 자체가 잦이들이 만든거긔,1
요즘이야 봊들도 사회진출하지만 옛날에 혐혼제도가 만들어지던 시절에 봊이들은 사회진출도 못하고 법이나 정치에 관여할수 없었으니 순수하게 잦이들 입김이 들어간거자노?,1
잦이들 대다수가 혐혼을 좋아해서 자댕이들 합의로 만들어진건데 그걸 못한다?,1
잦이들은 걍 못한거라고 봐야하는게 당연하긔,1
봊들도 혐혼못하면 도태녀야,1
팩폭 당하니까 억지부리네..,0
한남들이 혐혼에 목맨다는거 씹치년들 착각이긔  요새 잦들 다 씹치년이랑 비혼인데 무슨 망상에빠져있는거노,2
동네에 여고 없어서 슬펏긔,0
여고 다니고 싶엇는데,0
여중여고루트 탄 년으로서 공학 다니다 여고 온년들은 티났어,0
어땟긔,0
아주 온순해 상냥하게 꺄르르거리고,0
잦돌 퍼컬 분석하는건 재밌던데,1
자르셋 조여라 이기,0
그냥 퍼컬 집착하던년들이 지금 명박티아이 집착하는거임,0
이분야 오리지날은 사주였던거고 명박티 유행 끝나면 또 새로운거 나올거긔 유사과학은 늘 수요가 있어,0
곱슬띠니 비오니까 머리가 거품마냥 부푸노,0
좆같다,1
비숑 같겠다,0
애초에 사람 와꾸색이 일정하지 않은데,0
좆예인들 톤 안 맞아서 똥색 됐다고 가져오는 사진들도 그냥 그날 조명이랑 컨디션 차이일듯,1
+메이크업,0
뭔 피부색에 따라 톤이 차이나는줄 아나 앰창 병신이네 허여면 다 봄겨울이게? ㅋㅋㅋ,1
퍼컬 걍 화장품살때 참고정도면 재밌는데,0
여기 정병급은 없어보이는데 왜 호통치노,0
키 166이면,0
몸무게 몇이여야 마름충이노 대충 범위 알려주시귀,0
40 중후반 - 50 극초반,0
52이하로만 가도 마를 것 같노,0
운동 안할고묜 53,0
나 167 48인데 노무 말랐다 소리듣긔,0
띠니도 48이긔윤 난 말랐다는 소리 듣는 거 노무현 싫어서 찌우고 싶긔,0
좆예인들 스타일링 다양하게 해봐서 사람들이 퍼컬 분석해주는거,1
가끔 나도 누가 그렇게 분석해줬으면 좋겠다는 생각 하긔,0
챙프 득이즈럽이랑 예올예때 흑발 존나이뻤는데,0
1짤머리때 공항 기사짤도 존나 예뻣긔,0
메이크업 전공자들도 따지는걸 퍼컬이론 무의미ㅇㅈㄹ,0
병신년 ㅋㅋㅋㅋ,1
퍼컬 몰라도 옷살때 본능적으로 끌리는 색깔이,0
어울리는 색이기,0
띠니는 아예 반대였긔,0
퍼컬 존재하는것 ㅡ 맞음,0
이게맞지,0
이년 말하는거 오글거려,0
띠니 눈썰미 후진데도 ㅈㄴ 한눈에 보이는데,0
띠니눈이 장혜가 아닌이상 눈에 보이긔,0
ㄹㅇ 지가 미감 없는걸 퍼컬이 없다고 지랄하는거긔,0
부정하는쪽이 구구절절 뇌절호통같노,0
난 화장보다 헤어가 중요하다 생각하는사람이긔,0
꼭 머리에 몇십하는거 아까워하는사람 많긔,0
ㄴㄷ대리빨 타보고 싶당,0
피부색은 일정하지않긔,0
천쪼가리 몇십개 대보는 퍼컬은 개소리가 맞긔,0
일정하지 않은 피부색을 일정하게 맞춰주는게 퍼컬이긔,0
아침저녁 오늘내일 조명에따라 다른게 피부색이긔 언냐,0
컨디션에 상관없이 새빨간색 어울리는 년들은 항상 어울리고 안 어울리는 년들은 항상 안 어울리긔 이랬다 저랬다 하는게 아니라고,0
빨간색 주황색이 어울리고 초록색이 안어울린다 이말까진 인정하는데 미친것같이 톤까지 세세하게 나누고 그건 의미없긔,0
언냐 말이 맞긔❤,0
퍼컬있는건 맞지 각자 잘받는색 당염히 있는데,0
없다고 호통치는거 진짜 병신같노,1
닭가슴살3일차,0
닭될듯,0
솔직히 내신따기 쉬운 고등학교 가는게 개꿀같은데,0
나름 그렇게 했는데 adhd 아싸답게 수시 준비 개못해서 친구들 다 수시로 성적보다 높은 머학갈때 나만 2년 연속으로 정시로 갔긔,0
언냐들 자꾸 머리 얘기하는거 보니까 매직해야겟단 생각 들어,0
머리에 돈 안들인지 2년이긔,0
개똥냐년 그냥 이런갤플 못껴서 화가난거같은데,1
말투에서 열등감 느껴지고 똥내남,0
언냐들 피곤한거는 어떻게 해결하노?,0
잠존나많이자는데,0
비타민b 먹어봐,0
어차피 라창하는년들이 외모에 존나 관심많네,2
ㄹㅇ병신,1
다 너같이 빻은 줄 아노,1
퍼컬 장사하는년들 몰려왓긔,0
방금 입술 올리고 무슨 톤인것 같냐고 물어본 언냐,0
립 머냐고 사고싶어 나,0
롬앤 비포선셋 찾아봐 비슷하긔,0
롬앤건데 오늘 안가지고 나와서 모르겟긔,0
비포선셋 아니야 통 동그라미긔,0
찾아보겟긔,0
ㄹㅇ 사회성ㅎㅌㅊ거나 소심하면 수시로 가면 안되긔,0
진지하게 나 수시로 머학갈 생각 했으면 입시하다가 운지했을듯,1
사회성과 수시가 대체 먼상관임,0
쌀국틴트들 바닐라향 ㅅㅌㅊ라조아,0
메이블린,0
후자 머긔,0
아까도 누가물어봐서 찾아봣는대 단종인듯,0
대학 안나와도 성공하는 시대라고 말하는년들 병신같다,1
그런 새끼들은 좆기 때부터 딱 봐도 눈에 띄게 재능 ㅆㅅㅌㅊ인데 갓반인한테 그런 얘기 해서 뭐하노 현실은 머학 안나오면 인생 개씹시궁창인데,2
중안부 적당히 길면 청순한것같긔,0
박은넨언냐같은 얼굴 좋아함,0
화장보다 머리빨 옷빨 신경쓰는게 나은거같긔,0
이쪽이 더 전체적으로 인상 좌우하는거 같음,0
ㅇㅇ 눈썹이랑 머리만 깔끔해도,0
그냥 재미로 하는정돈데 그거에 저렇게 발작하는거보면,0
진짜 똥냐로밖에 안보임,0
퍼컬찾다보니까 챙프 진짜 속답답해,0
이쁘다,0
난 단기전에 강해서 수시가 맞앗긔,0
더 적성에 맞앗긔 정시는 러닝타임이 너무 길어,0
퍼컬 같은거에 돈쓰는거부터가 한녀들이 존나 멍청한거임,1
퍼컬 검사 받는데 몇십씩 들지 또 화장품 갈아엎는다고 쓰던거 다 버리지 염색 다시하지 옷 다시 사지 병신년들이 따로 없오,1
퍼컬에 관심없으면 가위긔?,0
띤갤 하는 인생이면서 미감 타령하는년들은,0
진짜 정신병자 같음..,1
넌 찐따같아,0
퍼컬없다는 년들은 색약이라서 그렇긔,0
횰줌처럼 톤을 덜타는 사람은 있어도 퍼컬이 없는 사람은없긔,0
두번째 같은 색은 툭만하면 단종이더라,0
진짜 시발연들이야,1
맥이런데 저런색 많을것같긔,0
그러게 나도 받은건데 저런색 잘 못봤노,0
여쿨인데 흑발 밀리는 느낌 나면,0
염색 뭐가 ㄱㅊ아?,0
닼브나 촠브,0
존나게 탈색해서 애쉬그레이,0
띠니는 의외로 백금발 ㄱㅊ았긔 노란끼도는 금발말고 흰끼도는금발,0
흑발은 안밀리는 사람 찾는게 힘들긔 여쿨은 흑갈색이 제일 나아,0
퍼컬 부정하는년들이 너무 구구절절 호통이라 똥냐같긔,1
떡볶이 많이먹는온니들 질문받아주시긔,0
배떡 혼자먹을만하긔? 넘 많으면 걍 신전먹게,0
퍼컬은 ㄱㅊ은데 퍼컬충이 존나 싫다고,0
