content,labels
근데 외국에서도 유명인들 악플로 고소하냐?,0
외국은 그런거 처벌하는 법이 없는 경우가 많을걸?,0
외국은 더 심하지,0
고소하는 문화 자체가 미국에서 온건데,0
그니가 고소하는데 우리나라처럼 형사처벌을 받거나 민사로 돈이 뜯기느냐 이거지 귱금한게 댓글만 가지고,0
그건 몰라,0
단가가 3500만원인데 거절하기엔 너무 많은 돈아니노?,0
그냥 영상보면서 대충 호응해주다가 게임 살짝 하고나면 3500 ㅋㅋㅋ,0
k-게임 중에 괜찮은것도 많음 ㄹㅇ..,0
이게 뭔데? 그래서 현질없어?,0
이거랑 크퀘. K게임의 희망,0
갓겜충 씹덕들 제일 많은 겜일듯,0
아니 88 념글보고있는데 실시간삭제 뭐냐,0
념글저장소 ㄱㄱ,0
주작기 돌리니까 그렇지,0
아까 다 훑어봤는데 전부 댓글도배한후 주작기 돌려서 념글올리는거 해놨더만 당연 삭제행이지,0
랄로 캬 이거 벤왜하는거임?,0
ㅇㅇ중독임,0
매니저가 스갤봄,0
표정 해석 좀....jpg,0
부러움,0
열 등 감,0
질투,0
시기,0
표정개웃기네 ㅋㅋ,0
ㄹㅇ 3500맞냐,0
어짜피 1년 뒤에 아무도 기억못함. 너 리니지2 광고했던 스트리머 기억나노?,0
ㄴㄴ,0
여성족가부 게임은 질병이다 하지말라고,0
로아는 정공이다,0
리니지 시리즈 해본사람있음?,0
여자 유튜버가 악플러 잡고 상처받은 이유 ..jpg,0
스푸닝 그 사람 맞나,0
ㅂㅈㅂ,0
저기랑 여기는 성격이 다르지 여긴 여혐이라 모솔아다들이 대부분이고 ㅋㅋㅋㅋ,0
침착맨 요즘 유튜브 왜케 잘나가는거임?,0
스붕이가 질투해서,0
월클임,0
티비,0
근데 랄뚜기들 캬 도배는 왜 싫어함,0
랄로가 스갤 ㅈㄴ 봐서,0
타이밍있음,0
랄니키 캬 하면 진짜밴임??,0
방송 볼거없을땐 뭐다??,0
롤랑 경 칸은 못참지 ㅋㅋㅋ,0
산악회홀나 ㄹㅇ 피싸개방이네 ㅋㅋㅋ,0
봄추 념글 절반 이상이 날아갔네,0
ㅇㅇ 다른 스트도 주작기 쓴거 날라감 근데 어제 새벽에 올라온 88글은 거의 다 주작가 돌린거임,0
짜를만하니까 짜르겠지,0
"귀신같이 헛헛단 단톡들만 댓글 다네 ㅋㅋ 121.170, 125.191",0
아이고... 또 또 K 게임계를 걱정하는 수많은 중근첩분들,0
??? : 이거 채팅창 오류난거같은데...,0
캬충들 다 모가지잘렸네,0
싹다 밴당했네 ㅋㅋㅋㅋㅋㅋㅋ,0
방송하는 새끼들은 공황장애가 직업병이냐?,0
진짜네 티원에서 페이커 악플 고소 진행중이노 ㅋㅋㅋ,0
얘가 차세대 빛의군주임??,0
예능에 얼굴 좆도 모르겠는 패널들도 연예인 취급하면서,1
침싸개 화났노 ㅋ,0
리니지 광고는 나도 좆같았는데 그거랑 별개로 하는말임. 착맨이 연예인이 아니면 뭐가 연예인이냐 대체,1
연예인 뜻 지랄하는 병신새끼야,1
침착맨은 연예인 맞지,0
앤 진짜 병신이네,1
결국 반박은 못하노,0
침착맨 실베입갤ㅋㅋ,0
저번에도 얘기햇지만 대기업게임사는 숙제비 최소 2배줌,0
길고 길었던 역겨움의 끝이 보이는거 같다,0
한동숙 아직도 돌깎는 영상 올리고있네,0
근데 급식에 고소당하면 뭐 타격있음?,0
부모한테 혼나잖아,0
벌금 부모가내지않음?,0
그치 합의금 300 또는 벌금 50정도 나온다던데,0
벌금은 빨간줄이고,0
엄빠가 무섭지 ㅋㅋ,0
급식인데 나이 좀 있으면 벌금도 전과남지 선생이나 공무원 대기업은 힘들듯,0
좆되노 ㅋㅋ,1
노노 거리는거 보니 넌 뭐 공무원이든 저런거 될일 없으니까 범죄자 마저 해라 ㅋㅋㅋ,0
공부해라 좆병신같은 삶을 살고싶지 않으면 다커서 디시질해라 좀 인생 1인분할때,1
nc나 넥슨이나 아무잘못 없음,0
6만원짜리 싸펑은 부모웬수처럼 까더라.ㅋㅋ,0
https://m.dcinside.com/board/stream/10263449,0
??? : 좌빨맨 나락간다,0
순위 더올랐네 ㅋㅋ 80위권까지 들어왔노,0
실베 침붕님 여론 의외로 별거없네;.txt,0
당연한거 아님?,0
스붕쟝들이랑 놀다가 저도 잠시 일반적인생각에서 도태됐었나봐요..,0
댓글 2500개 중에 로기견 댓글 10몇개는 많다고 하시는 분이 ㅋㅋ,0
뭐 사회생활 하며 몇백도 안되는 월급 받을라고 맘에도 없는 부장 물고 빨아야 하는데 몇천이면 당연히 씹가능,0
침착맨 망하기에는 호재가 너무 많음,0
서새봄을 닮은 연예인,0
서새봄도 얘는 인정하더라 ㅋㅋ,0
니애미 광고좀 그만해,1
많이 닮았네,0
선넘네 시발,1
루다보다 서새봄이 많이 벌듯,0
뒤질래시발련아,1
돌고돌아 리니지네 든든하다 nc!!!!!,0
이 사람도 든든함,0
그래...,0
난 스갤에서 페이커욕하는 집피들 싹다 pdf보냈는데 ㅋㅋ,0
칭찬해,0
랄로방 애새끼들 존나 무서운거같음,0
념글에 캬 도배하다 부검된 게이 귓말로 쌍욕박혔더라,0
급식픽되고 개병신방 됨,1
시청자들 성질머리는 물쥐방보다 더한거같음 ㄹㅇ,0
뭐 단발성 게스트가아니라 프로그램 고정으로 하면 연예인아니냐?,0
롤갤에서 짱깨들 욕한적은있는데,0
뭘 망해 스갤도 망하라고 조지면서도 망할거란 생각 하나도 안할듯 ㅋㅋㅋㅋ,0
베르앤도 앤누군데2천명임?,0
우리형 따까리,0
방송 3일차,0
고소하면 또 스갤이 빠질수없지 ㄹㅇ...,0
리니지 욕하는 애들 = 돈 없어서 신라호텔못가는 놈,0
반박시 저능아 인증임 ㅇㅇ,0
롤갤보는데 고소 벌금 부가세안붙고 카드결제된대,0
Nc할 사람은 다 하는 거 아니야?,0
ㄴㄴ 할놈만 남아도 밑거름은 있어야 되는데 지금 오픈부터 좆망임,1
아 오픈이라? ㅇㅇ.,0
스붕이들도 페이커 까는 글 썼으면 지금 글삭해라 ㅇㅇ,0
이 사람도 썼다가 고소 먹었더라 ㅠㅠ,0
확실히 고소가 멀리서 바라볼땐 즐겁네,0
저 물로켓드립친적있는데.. 위험함?,0
저 안보이면 벌금내려구 원양어선탔다구 생각하세요.. ㅠ,0
물로켓으로 고소 당하면 ㅅㅂ ㅋㅋ,0
고소도 좀 선넘게 욕하거나 패드립 아니면 죄다 봐주는걸로 암,0
나..괜찮은거에요?,0
물로켓 드립만 친거면 ㄱㅊ,0
다행이다..,0
징역 10년 ㅠㅠ,0
앙대..,0
ㅇㅇ 너 이제 물로켓됨,0
물로켓타고 화성글끄니께!,0
물로켓으로 고소 가능하면 야구팬70프로는 징역갔음,0
리니지 까는 혐오충들에게 침착맨님의 따끔한 일침,0
https://gall.dcinside.com/board/view/?id=stream&no=10263385&page=3,0
침싸개들 침착맨이 연예인이라고 진심으로 생각하는구나 ㅋㅋ,0
요즘은 정신병원에서도 글쓰나,0
반박은 못하겠고 ㅋㅋ,0
니 글 나중에 머리 식히고 읽어봐라,0
ㅋㅋㅋㅋ 반박은 못하겟고,0
연예인이라는 말에 왤케 집착함? 궁금해서 그럼,0
자기가 연예인 되고 싶었는데 실패한듯,0
집착은 침싸개들이 하는거 아닐까 ㅋㅋ 념글부터,0
소행성 리니지W 전투 장면 보고 빵터졌네 ㅋㅋㅋㅋ,0
쟤도 광고비 1억 꽂아줬으면 안웃을듯,0
침붕이 안망해서 기분 안좋노,0
스붕이 기분 안좋다니까 갑자기 기분 좋네,0
니인생 하나 망한걸로는 부족하노 ..;;,0
아니 근데 ㅋㅋㅋ 집피로 용감하게 그러면,0
진지하게 서세봄정도면 이쁜편 아님?,0
캠만보면 그렇게생각함,0
휴 다행이 롤 끊은지 오래대서 롤갤은 안함,0
아까 침붕이 해명방송 하지 않았었냐,0
요약할게 있었겠냐 미안하다 자제하겠다 그게 다지 뭐,0
노잼이네,0
김성근 언제오는데 씨발,1
괴물신인 산악회 홀나좌 베르엔도 2천따리,0
랄로 캬는 왜 벤때리는거임?,0
스갤봐서,0
스갤 중독임,0
아니 스갤이랑 뭔상관임? 그 캬 도배충 념글 그거 하나때문에 저러지는 않을거 아니야,0
밴아니라 금지어설정같다던데,0
금지어면 바로 삭제될걸,0
다시보기에서만 그럴수있나본데?,0
나 페이커 까는글 쓰긴썼는데,0
님 제가 ppt 땀 ㄷㄷ,0
딱 기다려라 즙 물로켓 등등 다 검색해서 pdf 보내줄게,0
즙 물로켓이 고소가됨?,0
홀나 직장인 아니였음??,0
휴학생,0
직장인이 씨발 퍼클트라이를 하겠냐,1
니네들은 모바일겜 신작 나오는게 기대가 되냐?,0
돈없어,0
블소2 나오면 로아도 끝장이다.,0
제2의나라앙 마퓨레 기대했는데 스킨 씌운 리니지라 너무 실망했어 ㅎ,0
중갤함?,0
pc겜 잡고있을 시간이 없음.. 피곤해서 못함..,0
코노스바,0
참신병한,0
국내 모욕죄 고소 갤러리.jpg,0
도깨비인가 뭔가가 기대작임?,0
t1떡밥 올라오면 또 자연스레 소붕쟝 그거 얘기나오는데..txt,0
베르앤도 홀나 ㅋㅋ 방송커엽네 히힣군단장,0
도깨비 트레일러 노래가 사기임 ㅇㅇ..,0
잇지 작곡가가 만들어서 ㅆㅅㅌㅊ임,0
산악회낙수 일반인2000근악회낙수 진수40따리ㅋㅋ,0
아 산책회가 더 꿀잼인데,0
와... 그 물로켓 하다하다 고소까지하는거야?,0
자유롭게 고소한다는데 뭐가 문제?,0
자유에는 책임이 따라야지ㅋㅋ 이 급식아,0
뭔 상관임?,0
잘가라,0
자유로운 고소,0
커뮤질하면 정신병 걸리는 이유,0
스갤도 여스 성희롱 패드립 개지랄떨때 토르썼는데,0
난 저런거 볼때마다 불편해도 무조건 토르+vpn 쓴다는 원칙 지키길 잘했다고 생각함 ㅋㅋㅋㅋㅋ 이거 껐다켰다 해도 실수할수 있기땜시 무조건 켜놓고 글싸기,0
2000년에 나온 게임 vs 2021년에 나온 게임,0
아래가 퀄이 좋은데?,0
21년이나 지나고 나온 게임이니 당연히 좋아야지,0
비교하는게 좀 수준이 낮아서 그런다,0
시발 전자를 스타같은걸 가져와야지 저런 듣보잡병신게임을 가져오니 리니지가 선녀잖아,1
비교하려면 일부러 저렇게 만든게 아니라 하이퀄리티를 생각하고 만든건데 못만든걸 비교해야지,0
2021년 도트 게임은 다 병신이냐 그럼 ㅋㅋㅋ 비교를 그래픽으로만 하면 의미가 없음 ㅋㅋㅋ,1
리니지2는 일부러 틀딱 감성으로 저렇게 만든거고 ㅋㅋ,0
녹스 갓겜이었지,0
본게시글에선 막짤이 볼만하노,0
도깨문들이 많네,0
그니깐 ㅋㅋ 차라리 얘 방송을 보지,0
오.. 밴보다 캬 밴이 더 심한거아님?,0
침착맨 방송안킴?,0
페이커가 고소한다고?,0
고소할만했음 ㅋㅋㅋ 자기 할머니한테 패드립 존나 치는데,0
고소해야지 씨발 ㅋㅋㅋㅋ 그러라고 있는게 법인데 ㅋㅋㅋ,1
홀나방송보니까 열등감 존나 생기는데 정상임?,0
인생은 운빨이다 임마,0
하꼬들 ㅂㄷㅂㄷ,0
기회를 잡을 준비가 되있어야지,0
소붕쟝은 내일만 넘기면돼..txt,0
아무도 언급안하는데요? ㅅㅂ년아?,1
침붕이 나락가서 밴쯔처럼 대가리 박으면 좋겠다,0
뒷광고도 아닌데 뭔 나락임,0
skt 법무팀이라니까 ㅈㄴ 무서워 보이네,0
롤갤 고소 떡밥 풍년이네,0
죄다 통피 집피더라,0
디씨 고소 갤러리 = 롤갤,0
재스기방송 공감대 지리네,0
지금 고소때문에 화난얘들은 이거임?,0
칸예 콘서트중인데 미국은 와 벌써 저렇게하냐????,0
미국은 씹노빠꾸로 노마스크 감,0
쟤들은 백신 넘치는데 왜안맞지,0
이미 스포츠 경기도 보고 할거 다하는 중인디,0
어디서 보냐 나 칸예팬인데,0
지금 글로벌 채널 1위가 칸예인데 ㅋㅋ,0
트위치?,0
이새낀 칸예 팬이라면서 돈다도 모르노,0
그 미드 < 평소 호감이엿는데 고소사태보고 급비호감.,0
대상혁 드디어 좆같은 악플러들 때려잡노ㅋㅋㅋ,1
그런걸로 고소가 가능할리가 없잖음,0
나도알아,0
할머니 욕한것만 고소한거 아니었나?,0
^제트로켓^,0
고소한다는거 보고 비호감이라는새끼들,0
t1..그 미드.jpg,0
뭘해야 고소 당하냐?(진짜모름),0
장하다,0
고마워!,0
고닉한테 욕만 안하면 됨,0
이제 당하겠네,0
조심하세요,0
네!!,0
"[ 속보 ] 아프가니스탄, 남일이 아닌이유 ㄹㅇ",0
머냐?,0
그 미드 이제 볼드모트 취급해야겠네,0
우리형도 고소 당하는거야?,0
ㅍㅍ,0
물로켓새끼 또고소한다고 그럼?,0
페이커도 고소함?,0
갤에 여스 성칭찬 한적있는데,0
되겠지,0
칭찬이 왜 고소야??,0
롤갤에 할머니 패드립 친새끼들이 존나 많자나,0
롤갤은 한번 싹 고소해야됨,0
그 미드.gif,0
페이커 고소도 여러번 하지않았냐??,0
공식적으로 대기업 법무팀이 껴서 고소하는건 처음일듯,0
이번이 처음 아님?,0
페이커는 근데 존나 오래참긴한거지 5년넘게 참았으니,0
사람아닌 새끼들은 법으로 좀 뚜까맞아야됨,0
여기는 맨날 스트리머 비꼬기로 단련된 새끼들이라,0
스갤에 급식보다 20대30대 취업못한 도태남 천지일듯,0
유튜브에서 이런 댓글들 보면 살해욕구 끓어오르는데 정상이냐?,0
찐이다,0
소붕이랑 새붕이랑 싸웠음???,0
그년이랑 가깝게 지내면 다 저러더라,0
어깨가 대단하시네.,0
강소연 그만괴롭혀 그방에서 밴당했니,0
소연이도 은근히,0
님은 강소연님한테 나랑나랑같은 사람이에요,0
물로켓타령하던 스갤 벌레새끼들 전부 깜빵 드가자~,1
너도 물로켓이야,0
물로켓으로 고소당한거 아닐텐데 ㅋㅋ,0
그걸로 고소 못한다 특정성 성립안됨 부모비하면 몰라,0
좀보이드 치트키겜 맞네 개복어가 3500보네;,0
쿠하 크캣진결이누,0
보지거리던 성희롱범들은 고소안하나?,1
강소연 복부만 빼면 내꺼 하고 싶다..,0
얘 왜그럼,0
니가 빼줘,0
칸예 공연하는거 알려준 새끼 고맙다,0
도대체 리니지 w 에서 광고비를 얼마를줬길래,0
롤갤 진짜 유동으로 선넘는 놈들 천지던데 ㅋㅋㅋ,0
블라인드 NC개발자 후기보면 존나웃기던데,0
기술직이 천대받는 회사는 미래가 없다,0
어제 새붕님 갤에 올리려다가 참은 짤.jpg,0
스붕이들 뭐하냐? 침착맨 실베갓는데 ㅋㅋ,0
에휴 롤갤 좆급식 새끼들 스갤처럼 클린하게 갤질좀하지,1
스트리머가 고소하면 재앙입갤이네,0
물로켓으로 고소하면 우리형도 고소됨?,0
이렇게 말에서 좀 영향력 있는 인간들 몇 만 조져도 되지 않나 ㅋㅋ,0
그 미드 어이가 없네....,0
사람새끼가 죄를 지으면 고소도 당하고 전과도 남고 해야지,0
스갤에 고소당한 고닉들 많음,0
진짜 접었을까,0
바보랑 심심이는 가끔 오더라 ㅇㅇ,0
고소 당하면 인생 살게 해주더라 고소가 참교육 전문가여,0
ㅋㅋ 고소가 크긴한가봐 쥐도새도모르게 사라지는거보면,0
안 보여서 좋다에요,0
디씨에서 고소당하는건 ㄹㅇ 병신이지 김유식이 로그안남긴다고 인정하는데,1
페이커 유투브 댓글도 고소 가능하냐?,0
시도는 하겠지,0
페까들 좆됐네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
침싸개들 지금 실베 가있다,0
하필 비슷한시기에 도깨비 트레일러가 나와서 ㅋㅋㅋ,0
나만 아니면 돼 ㅋㅋㅋ 전부 다 고소해라 ㄹㅇ,0
아니 씨발 상식적으로 물로켓을 고소하겠냐?,1
그건 니가,0
물로켓은 애교지 ㅋㅋㅋ,0
근데 서새봄은 도대체 왜 안망하는거냐????,0
스갤놈들이 맨날 언급해주니까.. 공생 관계임,0
종교 최근에 롤베빨대 빨았잖아,0
고정층이 있자나,0
4-50대 틀딱들이 많아서,0
와 50대 인방 보는 사람이 그렇게 많음? 부모님들도 보심? ㅋㅋㅋㅋ,0
씨발 ㅋㅋㅋㅋㅋ 말이되는 소리를 해라 ㅋㅋㅋ,1
50말고 30 40 이 맞겠다,0
여기서 논란 거려봐야 다 좆도아니라서 안망하는거지 스갤말고는 다 보니까 중립적이거나 우호적이더만 반응이,1
스갤픽들 합방해서 시청자 돌려가며 만씩 직는 스갤픽들 평청자 보면 스갤유동 다먹는 칸 빼고 평청자 존나 낮음. 결국 합방 적게하고 자기방송 하는 스트리머들이 평청자가 높고 사건터져도 방송이 안흔들림,0
칸룩얍 쌍베 러너 따효니 등등 스갤유동 몰려다니는 방송은 진짜 아프리카처럼 되어가는중임. 스갤이나 펨코보고 우루루 몰려다니기. 하지만 합방끝나면 썰물처럼 시청자 다 빠지고 상위 1명만 시청자 독식,0
롤갤보니까 이미 10월에 1차 고소 웨이브 지나갔다는데,0
t1 에서 고소 선언한지는 꽤됐음 기사로도 나왔을걸,0
우리형도 고소당함?,0
물로캣 충분히 고소되고 너넨 걍 끝임 ㅇㅇ,0
아 너무무섭다,0
우리형 어떡하노 ㅅㅂ,0
랄로 << 이미지완 다르게 쌍베급으로 관리함,0
랄로 옛날부터 팔로우하고 본게 쌍베라서 그럼,0
고소사유 : 물로켓 발사 중계,0
좆나 얼마나 좆같이 살면 고소를 무서워하노,1
우리혁 드디어 칼 빼들었네,0
침착맨이 동숙이형을 안따라해서 망힌이유.jpg,0
물로켓으로 고소는 어느나라 법에서 가능한거냐?,0
여기다 범죄자 맞음 선범죄자,0
성,0
스붕쟝들 침붕님 실베댓글 생각보다 온건해서 도배중이네,0
롤갤애들 ㅈㄴ잡히겠노ㅋㅋㅋㅋ,0
동숙이형 실망이네..,0
롤갤 좃됐노 ㅋㅋㅋㅋ,1
물로켓으로 고소하면 씨발 ㅋㅋㅋ,1
ㅋㅋㅋㅋㅋㅋㅋ 검사새끼 기소유예 주느라 땀 뻘뻘흘리겠노,0
페이커 < 얘 고소떡밥날짜 잘못잡은 이유.,0
물로켓이 보지에서 나오는 여스는 어떰 ?,1
고소는 슼갈년들이 먹어야 하는데,1
침착맨 다시보기 뭐냐이거????,0
물로켓 고소안당한데 ㅇㅇ..,0
근데 물로켓 당연히 명예훼손이나 모욕죄 걸릴거같은데,0
페이커 고소는 결승 끝나고가 만선 아니냐?,0
우리혁 욕한 애들 고소해서 신난 슼마갤러면 개추 ㅋㅋㅋ,0
페이커 떡밥은 갑자기 뭐임 씨발 념글좀 쳐올리고 굴려라;,1
롤갤폭격중,0
미우미우 <=== 이거 명품 브랜드냐?,0
좌빨맨 실베갔네 ㅋㅋㅋㅋ 잠깐 쉬다 다시 달려야지,0
칸예 존나 대인배내 콘서트를 이벤트로 생중계해주네,0
페이커 < 우리나라 초등학생들 전부 고소로 잡을예정?,0
지금 롤갤 페이커 욕한 고닉들 사냥 시작함 ㅋㅋㅋ,0
물로켓 = 빈집론 이거 아니라면서요?,0
물로켓 고소는 선넘었지,0
투네밴 트윕밴되면 채팅창도 같이 짤당하냐?,0
도네만 밴되면 채팅 상관없음,0
근데 롤갤들가면 절반이상이 페이커얘기던데,0
물로켓으로 벌벌떨어봐라 ㅋㅋ,0
물로켓 찌익,0
씨발년들아 싸우지 말고 칸예 콘서트나 봐,1
리니지 과금겜이라 욕하는 것도 웃기긴 함,0
롤갤 애들 토르 안씀?,0
모르는지 아예 안쓰더라,0
귀찮잖아,0
좆중고딩 집합소라 그런거 모를듯,1
급식이라 생각안하고글씀,0
급식이라 토르가 뭔지모름,0
급식이 웬만하면 훈방임 ㅋㅋ,0
얼방 조건 있으니까 급식 땐 나대도 됨 성인이나 조심하는 거지 조금만 잘못 엮여도 벌금 무는데 ㅋㅋ,0
물로켓 이건 명예훼손으로 충분히 고소됨ㅇㅇ,0
물로켓 고소당할수도 있지 안심ㄴㄴ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
물로켓,0
ㅋㅋ 여기 벌벌 떠는 새끼들 개많노 ㅋㅋㅋㅋㅋㅋㅋ,0
나 초딩때 라디오만들기했는데,0
원래 카카오 출신 pd들은 다시보기로 다 잡아냄,0
씹수,0
빠이커 센세 털리는 날 부모님,0
??? : 물로켓 찌익이 왜 고소를 못함?,0
정보) 스갤에서도 페이커 욕한 놈들 많았다 ㅇㅇ,0
랄로 << 대본에 없던 분탕충들 몰려오면 ㄹㅇ 당황하는게,0
근데 ㄹㅇ 결승전 끝나고 고소선언해야 만선이지,0
이미 만선임 ㅋㅋ,0
검사가 슼갈이면 물로켓으로 고소됨 ㅇㅇ,0
롤갤 왜 실시간 1위인가했더니 이제야 알겠노..,0
물로켓 찌익말고 여스 x물로 찌익하고싶은놈들만 있잖아 여긴,0
모솔아다새끼들은 진짜 우째사노 씨발 ㅋㅋㅋ 자살해라 좀 ㅋㅋ,2
트위치 고소 사례...jpg,0
저건 고소당할만 하구만,0
저 새낀 무슨 깡따구로 저렇게 박은거냐ㅋㅋ,0
실명인증 하고 저지랄 ㅋㅋ,0
모욕죄고소 완벽대처법.JPG,0
도움됐어요.감사합니다,0
쟤 진짜 여자임?,0
이건 뭐 선gg치고 겜시작하노 내일 미드차이로 털릴거뻔하니 선고소선언,0
쫄리노?,0
현재 스갤에서 페이커 욕한 스붕이들 검색하는중 의외로 많노,0
롤갤에 대한 스갤 입장나왓다..,0
나 스갤에서만 pdf딴 집피 4명임ㅋㅋ,0
제보해,0
예전에했지 ㅋㅋ,0
좋실비 씹창나면 안 좋은점이 뭐길래 좋아요에 목숨거는거임?,1
싫어요많으면 돈안줌,0
싫어요 많으면 추천영상에 안뜸,0
롤갤 가보면 페이커 부모님 원수마냥 까는놈들 많음,0
급식이라 그럼,0
여기랑 비슷하던데 ㅋㅋ,0
ㄴㄴ 여기서 까는거나 거기나 똑같이 병신임,1
그래서 이새끼 고소당함?.jpg,0
안되지 ㅇㅇ...,0
저거 쓴 새끼는 뭐하나 잘하는건 있을까 싶다 ㅋㅋㅋㅋ,0
칸예가 침착맨보다 잘나감?,0
숨만쉬어도 침붕이 보다 잘범,0
티원에 페이커 물로켓 쓰는 놈들 다 캡처보냈는데 개꿀,0
지금 롤갤에서 급식들 겁주기 개꿀잼이다 ㅇㅇ ㅋㅋㅋㅋㅋㅋㅋㅋ,0
아이 시발 악질새끼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 급식들 잠설치겠노,0
침착맨 = 유튜버 랄로 = 코인 트레이더,0
혹시 롤갤에 쫄리는 글 쓴 스붕이도 있음??,0
개좆즙 << 이거도 고소먹냐?,1
침착맨 김성모 박태준 합방 on,0
심심한데 나도 pdf나 따야겠다,0
물로켓 어쩌고는 절대 고소 안 당한다 ㄹㅇ,0
이런 넘들이 가장 떨고 있겠지 ㅋㅋㅋ,0
덜덜덜,0
물로켓 찌익~,0
NOAL,0
손발을 왜 떨어? 그걸로 고소 못해 패드립 박은애들이나 벌벌 떠는거지,0
그런걸로 덜덜덜 할꺼면 지금까지 스갤 못했다 ㅋㅋ,0
침착맨논란보면 떠오르는 한 사람.jpg,0
만신on 롤충년들 꺼져,0
서새봄 학생때 교사들이 왜 싫어한 거임?,0
그건 아직 대본에 없음 다음편을 기대해야함,0
뭘 소설을 보고왔노 그냥 입시 그림체 강요하는게 싫었다 끝임,0
ㅎㅎ,0
새끼들 망상을 좆나게 하네 여기 ㅋㅋㅋ,1
그림체 강요하는게 싫었는데 버섯을 왜 못 먹나요,0
나도 어릴때 김치 먹으라고 지랄한 선생땜에 김치 급식때 못먹었음 지금이야 좆나 잘먹지만 그때는 트라우마였다 이런거 아니겠냐,1
그스그시네 헛헛단 틀딱 병신새끼 ㅋㅋㅋ,1
할말 없나보네 ㅋㅋㅋ 갑자기 빼액거리노 ㅋㅋㅋ,0
"뭐 어릴때 기억으로 음식을 못먹거나 트라우마로 살면서 힘든걸 비방하는건, 좆나 생각없는게 그럼 아동학대에 좆나 관대하겠네 ㅋㅋㅋ 스갤은 ㅋㅋ",1
다수가 그러면 본인에게 이유가있는거지,0
다수가 아닌데?,0
이게 말이 안되는게 트위치에서 좆나 상위권 대기업인데 다수가 좋아하는거자네 그럼 ㅋㅋㅋ,1
생각해보니 산악회 좆됐네 ㅋㅋㅋㅋㅋㅋㅋ,1
근데 고소당할 각오도 안하고 페까를 했다는게 ㅇㅇ,0
고소 먹을 각오 페이커 죽일 각오로 깐거 아니였나...,0
ㄹㅇ 나는 lck 발전을 위해서 사명감가지고 페이커 은퇴시키려고 그러는줄 알았어,0
새봄님이 고소하면 큰일날거같다냥,0
엔씨소프트 어제 -15% / 오늘 -8%,0
고작 이걸로 두려워하는거임?,0
뭘 두려워함 존나 꿀잼이라 종토방가서 놀리는중,0
피싸개들 오늘 보짓물 세어나오는 날이노 ㅋㅋㅋㅋ,2
물로켓이 비하면 에디린 영상 잘보신 그분은 성희롱 아니야?,0
사건의 요지: 피고소인이 고소인에게 '물로켓 찌-익'이라고 함,0
산악회는 전부 다른 직업임?,0
도깨비 대체 언제나와 도깨비 하고싶어 시발섹스,1
트타쿠들 죽여야해,0
왜죽여,0
박태준 존나 잘생겼노,0
강소연같이 진짜 능지 낮은애들 로아하고 잇는거보면 ㅈ같음,1
박태준 잘생기긴했네,0
박태준 존나 잘생겼네 씹ㅋㅋ,0
뭔 30대가 저리 잘생겼냐?,0
니가 아는 사람중에 30대가 제일 많을걸 남자배우 ㅋㅋㅋ,0
엔씨 오늘은 진짜 조금만 담궈볼까?,0
담가,0
내일부터 주말인데 돈묶여서 긴장 ㅈㄴ할텐데 ㅋㅋㅋㅋ,0
저점이 어딘지 모르는데 굳이,0
요즘 연타로 망해서 걍 들어가지마셈 들어갈라면 분기 실적 나올떄 쯤이나 들어가고,0
페이커 고소한대?,0
물로켓 고소한대 ㅋㅋ,0
물로켓도 충분히 고소가능함,0
솔직히 19살이면 다시 회복 가능한 나이 아니냐,0
일단 인생계획 세우는거부터가 스갤하고 맞지않네..,0
말만하고 안하겠지 이새끼는 ㅋㅋㅋ,0
박태준 잘생겼네,0
김성모 포스봐라 ㄷㄷㄷㄷㄷ,0
홀나좌 오늘도 2천따리 낭낭하게 돌파 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
롤갤이나 스갤이나 디씨망했다고 하면서 드립이나 밈은 다받아먹음,0
박태준이 봄추보다 4살많노,0
박태준 쓰발잘생겼노 ㅋㅋㅋㅋ,1
아보키때 얼굴 그대로네 씨발 존잘이고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
샹치 앤 레전드 오브 텐 링즈 토렌트,0
안봐씨발아 ㅋㅋ,1
침붕이 이짤로 두명 조리돌림 하겠지,0
ㅋㅋㅋㅌ,0
ㅈㄴ웃기노ㅋㅋㅋㅋㅋㅋㅋ,0
본인 흙수저력 ㅁㅌㅊ?,0
김성모 왜케 사람이 어리숙해보이냐,0
박태준 코밖에 안보이네 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
ㅋㅋㅋㅋ존나티나는데,0
근데 러너방 씹덕들은 무슨 생각인거임?,0
그거 겜하는 놈들도 똑같잖아,0
겜하는 애들은 뭐라 하는데?,0
고소당했을때 대처법. JPG,0
박태준도 지금 김성모식 공장 돌리고있지 않냐,0
만신의후예 ㅋㅌ,0
공장장스타일이긴 함,0
스타일도 비슷하지 박태준은 급식일진만화원툴 김성모는 깡패원툴ㅋㅋ,0
와 박태준 존나잘생겼네,0
